prot_id,trial_id,trajectory_id,first_speed,final_speed,noise_present,direction,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].penultimatex0,P.objects[0].penultimatey0,P.objects[0].antepenultimatex0,P.objects[0].antepenultimatey0,P.objects[0].preantepenultimatex0,P.objects[0].preantepenultimatey0,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,worstLastFramesDur,timingHiccupsInLastFramesOfStimuli,mouse.x.firstBadClick,mouse.y.firstBadClick,mouse.x,mouse.y,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
101,40,85,1000,500,no_noise,1.528483323145597,,,,,0,39,39,39,3.2291685998789035,2.246039899880998,-3.189487250507732,-191.3170448683231,-3.5429090290656435,-199.66461658253237,-3.894896824948269,-207.9783186431291,-2.8482056807305516,-183.2562162740091,0,"[16.92219998 16.6873     16.63000003 16.29950001 16.58519998 16.92229998
 16.64490002 16.60109998 16.65439998 16.53130003 16.80509996 16.64340001
 17.25670003 16.53719996 16.38900005 16.84189995 16.08520001 17.15580001
 16.62559999 16.49210003 16.61659998 17.10960001 16.20079996 16.96899999
 16.22230001 17.02640002 16.61669998 16.35440002 16.99089998 16.81230002
 16.3899     16.5123     16.58900001 16.81329997 16.48450003 16.78289997
 16.64330001 16.70690003 16.18769998 16.79149998]",17.256700026337057,0,nan,nan,-2.0,-7.0,3.2168537998804823,[],2.2461706998874433,None,244.72192979999818,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,41,48,500,500,noise,6.1783370994651685,,,,,0,40,40,40,3.941808099858463,3.1267489998717792,-453.8264113323243,77.24202923514389,-462.14472873093365,78.11739995178449,-470.4386806604012,78.9902065899989,-445.31610408971005,76.3464546384058,0,"[16.79149998 16.5498     16.69359999 16.63269999 16.45330002 17.19129999
 16.36419998 16.9862     16.58579998 16.67390001 16.2514     16.63119998
 16.68850001 16.72880002 16.56189997 16.87680004 16.657      16.64719998
 17.34309999 16.12420002 16.20249997 17.1        16.11520001 17.27380004
 15.9609     16.64849999 16.6413     16.72919997 16.6412     16.70510002
 16.59780002 16.71220001 16.63959998 16.91489998 16.36429998 16.72410005
 16.6802     16.72089996 17.10490003 17.65599998]",17.65599998179823,0,nan,nan,-261.0,84.0,3.9328631998505443,[],3.1269165998674,None,248.25452080002287,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,42,82,1000,500,noise,1.4442556172378491,,,,,0,41,41,41,4.113903099903837,3.2808497999212705,71.07718285878045,237.63041648532385,69.99977920294735,229.16162528788075,68.94926315719718,220.90418064969404,72.09852070596182,245.65850969161323,0,"[17.65599998 17.09660003 15.88909997 16.86150004 16.68379997 16.07489999
 16.65890001 16.70179999 16.67839999 16.68659999 16.62600006 16.73989999
 16.65319997 16.60810004 17.2077     16.10229997 16.6877     16.67049999
 16.66900003 16.63289999 16.657      16.72499999 17.12159999 17.09199999
 16.56240004 16.33399999 16.96129999 16.81220002 16.24689996 16.3973
 16.97610004 16.61539997 16.42210002 16.65969996 16.84180001 16.99720003
 16.63309999 16.62459999 16.63710002 16.6344    ]",17.65599998179823,0,nan,nan,111.0,217.0,4.102007299894467,[],3.2810176999191754,None,252.5042347999988,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,43,28,1000,500,no_noise,3.667539533639877,,,,,0,42,42,42,4.607214799965732,3.5240944999386556,-906.1608361536121,-425.66901017566704,-898.9664602987019,-421.4927805260197,-891.760019809543,-417.30954753316684,-913.3705198259152,-429.85412578876094,0,"[16.6344     16.40710002 17.23300002 16.53789997 16.3815     16.60240005
 16.86039998 16.38260001 16.97469997 17.11980003 16.11689996 17.18930004
 16.19569998 16.41849999 17.32660003 16.57619997 16.58970001 16.67149999
 16.57010004 16.6793     16.20869996 16.74240001 16.86239999 16.6571
 16.8708     16.67829999 16.39550005 17.04259997 16.58960001 16.56650001
 16.28819999 16.89850003 16.52329997 16.16679999 16.7178     16.62370004
 16.66789997 16.64240001 16.6728     16.75399998]",17.326600034721196,0,nan,nan,-810.0,-409.0,4.594965699943714,[],3.52422589994967,None,256.91993989999173,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,44,30,1000,1000,noise,1.3227316063378671,,,,,0,43,43,43,2.858353099960368,1.7582628999953158,388.54681783923166,25.81519566652484,384.505764431384,9.860403238940282,380.3686112124388,-6.473808212261943,392.6379590322682,41.96774351458831,0,"[16.75399998 16.84370002 16.63599996 16.50180004 16.64819999 16.95829997
 16.39900001 16.91380003 17.24969997 15.91700001 16.72409999 16.65549999
 17.10610004 16.26429998 16.71389997 16.13810001 16.77750004 17.18769997
 16.05129999 17.75090001 16.0536     16.60050004 16.60659997 16.35310001
 16.67089999 16.86859998 16.75480005 16.53639995 16.66389999 16.62130002
 16.23210002 16.6573     16.61709999 17.1085     16.36469999 16.54889999
 16.8404     16.4583     16.6568     16.77600003]",17.75090000592172,0,nan,nan,398.0,154.0,2.8439578999532387,[],1.7583853999967687,None,261.8359083000105,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,45,7,500,500,noise,0.5902819122281233,,,,,0,44,44,44,4.48364569991827,3.3002766999416053,814.218676801961,-432.28922138261316,807.2150447508001,-436.9814028493407,800.0740841313252,-441.7655895154259,821.0539505395298,-427.7098339280548,0,"[16.77600003 16.85120002 16.925      16.75529999 17.02929998 16.09990001
 17.18120003 16.5725     16.55679999 16.79119997 16.557      15.97040001
 17.57510001 16.01849997 16.9938     17.0158     16.49120002 16.34959999
 16.60640002 16.9777     16.7034     16.69299998 16.47020003 16.61629998
 17.1162     16.18540002 17.35899999 16.64579997 15.67689999 16.46430005
 17.40039996 16.60480001 16.72880002 16.5343     16.57079998 16.37530001
 17.17280003 16.8558     16.4579     16.6643    ]",17.575100006069988,0,nan,nan,944.0,-405.0,4.47516829991946,[],3.3004501999239437,None,265.01932409999426,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,46,61,1000,1000,no_noise,4.296127838740164,,,,,0,45,45,45,3.2736170999123715,2.207667999959085,-826.6313386918994,-151.61805381124233,-819.9381161000227,-136.4782878597245,-813.2066426087606,-121.25200010855318,-833.0916593039069,-166.23100604687625,0,"[16.6643     17.04909996 16.96820004 16.56989998 16.59840002 16.17769996
 16.62840002 16.67869999 16.95890003 17.10569998 16.05470001 16.89219999
 16.54630003 17.16839999 16.74260001 16.405      16.49319998 17.08670001
 16.28549997 17.054      16.69770002 16.57809998 16.75340004 17.02179998
 15.6934     16.85270004 16.43449999 17.03639998 17.0772     15.96460002
 16.89299999 17.19499996 16.37570001 16.79249998 16.3889     16.82040002
 16.46090002 16.75459999 15.99729998 17.70200004]",17.702000041026622,0,nan,nan,-744.0,-174.0,3.261164099909365,[],2.207845799915958,None,269.81857549998676,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,47,47,500,1000,no_noise,0.06215648236983817,,,,,0,46,46,46,3.1366087998612784,1.9202053998596966,-753.8494909251751,53.490255670937685,-770.431208164131,52.45826510610057,-786.9431603780715,51.430616482844904,-737.089418808619,54.53334644621885,0,"[17.70200004 17.66270003 16.4123     16.72030002 16.63099998 16.57839998
 16.73630002 16.5113     16.81970002 16.44799998 16.68389997 16.96450001
 16.1139     16.44209999 16.59509999 17.31420006 16.69079997 16.84900001
 16.56969998 16.12820005 17.04349997 16.67420001 16.894      16.80649997
 16.43910003 16.45269996 16.97430003 16.45509998 16.50070003 16.69359999
 16.40650001 17.11349998 16.2749     16.70789998 16.80050005 17.00269995
 16.5417     16.60940005 16.7948     16.30909997]",17.702000041026622,0,nan,nan,-658.0,9.0,3.1247748998575844,[],1.9203852998907678,None,273.40112140000565,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,48,90,1000,500,no_noise,2.451710124664769,,,,,0,47,47,47,4.45037339994451,3.567057699954603,-279.77834625086615,155.3400228605035,-273.26758895622703,149.96774547730953,-266.98410131027526,144.7829970616805,-285.93275336839775,160.41826194518063,0,"[16.30909997 16.04140003 17.04269997 16.72070002 16.59449999 16.64049999
 16.24540001 16.63720002 17.05619995 16.5652     17.154      16.35380002
 16.62419998 16.23840001 16.57370001 17.162      16.7333     16.5573
 16.39850001 16.85369998 16.64460002 16.9163     16.64849999 16.79229998
 16.10080001 17.5058     16.30909997 16.38260001 16.18219999 16.649
 17.1313     16.50960004 16.54059999 16.6417     16.78870001 17.31989998
 16.2977     16.88489999 15.98730002 16.90649998]",17.505800002254546,0,nan,nan,-305.0,173.0,4.438469199929386,[],3.5672484999522567,None,276.8505885999766,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,49,49,500,500,no_noise,1.7292211778944189,,,,,0,48,48,48,2.719732199853752,1.8529425998567604,-218.74385597455154,-194.93078333089764,-217.44343151143752,-203.0704575526888,-216.14278617847017,-211.2115142528186,-220.07857811347552,-186.57643158220944,0,"[16.90649998 17.02259999 16.83199999 16.12879999 17.00610004 16.37289999
 16.66749996 16.6723     16.73890004 17.1922     16.33710001 16.36489999
 16.48529997 16.80869999 16.79340005 16.85019996 16.32580004 16.66179998
 17.01499999 16.96929999 16.21090004 16.08569996 17.35610003 16.59879996
 16.78150002 16.52850001 16.68300002 16.01639995 17.13400002 16.45629999
 17.08720002 16.62800001 16.64789999 16.03340002 17.31979998 16.44400001
 16.4962     16.54659997 16.86410001 16.7493    ]",17.356100026518106,0,nan,nan,-186.0,-194.0,2.7079486998845823,[],1.8531252998509444,None,281.6167761000106,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,50,17,500,1000,noise,0.06010118633565131,,,,,0,49,49,49,4.480000499926973,3.36370809993241,-298.9977499365977,6.104575864778288,-315.7360736575739,5.0973697323235,-331.86979103414825,4.126544974010706,-282.01377048785827,7.126564000473081,0,"[16.7493     16.29230002 16.87639998 16.72010001 17.03019999 16.37869998
 16.87490003 16.84259996 16.90380002 15.99330001 17.06079999 16.46710001
 16.63750003 16.81359997 16.51689998 16.72260003 16.77859999 16.84379997
 15.91920003 17.23579998 16.83179999 15.9235     16.62130002 17.1391
 16.65579999 16.66850003 16.79549995 15.9232     17.77820004 15.99290001
 16.86449995 16.49510005 16.76969999 16.47949999 16.86480001 16.68200002
 15.98189998 16.94399997 17.02750003 16.7407    ]",17.778200039174408,0,nan,nan,-242.0,-23.0,4.470276699925307,[],3.3639158999430947,None,284.6497884999844,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,51,102,1000,1000,no_noise,1.492405260258035,,,,,0,50,50,50,3.1635898999520577,2.3129152999608777,210.40597383285998,385.6233652948794,209.09953036134266,368.991798318611,207.81235134377735,352.6054758271975,211.71170467975477,402.24586026428585,0,"[16.7407     16.74360002 17.35419995 15.55030001 16.77580003 16.70369995
 16.41140005 17.33219996 16.77729998 16.46050002 16.92750002 16.69989998
 16.62300003 16.8705     17.42019999 16.1452     16.95680001 16.45519998
 17.03490003 15.75789996 17.47830003 16.466      16.56959997 16.6034
 16.35049999 16.4884     17.0933     16.63279999 17.54720003 15.76739998
 16.80600003 16.10569999 16.91140002 16.44799998 17.34590001 16.63909998
 16.41670003 16.69069997 16.68       16.22490003]",17.547200026456267,0,nan,nan,216.0,148.0,3.151848599954974,[],2.3130628999206237,None,289.4487841000082,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,52,32,500,1000,no_noise,1.7666062395894409,,,,,0,51,51,51,3.778255399898626,2.945054499898106,-249.55400716801964,166.5538823740484,-246.3974878546175,150.6401124595266,-243.23573485483828,134.69995662033904,-252.8072427606133,182.95525285781346,0,"[16.22490003 17.20120001 16.30399999 16.69870003 16.82640001 16.5036
 17.1        16.6795     16.54819999 16.57750004 16.24669996 16.8939
 16.48009999 16.79670002 16.65800001 16.66010002 16.65359997 16.60089998
 17.18800003 16.52289997 16.6569     16.59820002 16.53910003 16.56359999
 16.46289998 17.35620003 16.604      16.19189995 16.8715     17.04470004
 16.30959997 16.98000001 16.86089998 16.51069999 16.32470003 17.29529997
 15.89660003 16.59710001 16.68879995 16.72500005]",17.356200027279556,0,nan,nan,-245.0,168.0,3.7650488998624496,[],2.9452434998820536,None,292.93196680000983,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,53,5,1000,500,noise,2.878108677098858,,,,,0,52,52,52,2.9772645999328233,1.9942032999242656,230.5155860988672,-468.50123599808546,238.39208917848995,-470.62596638861316,246.1717537595569,-472.724574057068,222.346202115056,-466.29749935927174,0,"[16.72500005 16.95129997 16.59220003 16.41849999 16.18750003 17.10849995
 16.44730003 16.55890001 16.69729996 17.18540001 16.04170003 17.15089998
 16.37660002 17.07150001 16.56069997 16.50880004 16.44439995 16.79030003
 16.611      16.70899999 16.84200001 16.23429998 16.73420001 16.77450002
 17.23130001 16.3058     16.70649997 16.38640004 16.64579997 16.7642
 16.56670001 17.19689998 16.67480002 16.28629997 16.88090002 16.94180002
 16.09649998 16.38699998 16.86900004 16.6112    ]",17.23130000755191,0,nan,nan,203.0,-375.0,2.9682750998763368,[],1.9943874999298714,None,297.0312318999786,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,54,45,1000,1000,noise,1.547761572744931,,,,,0,53,53,53,3.154889599943999,2.1883927999879234,-321.26708911506677,-376.90613474242105,-321.66333937361173,-394.1053708079761,-322.04638036754886,-410.7312589567941,-320.888834318641,-360.4879914192015,0,"[16.6112     17.06129999 16.6719     17.12450001 16.12529997 16.67150005
 16.34799998 16.634      17.22480002 16.52229996 16.65140002 16.52260002
 16.40369999 17.26549998 16.43160003 16.46959997 16.68589999 16.63050003
 16.46899997 16.78590005 16.3663     16.78999997 17.13739999 16.31850004
 16.59079996 16.7946     16.53720002 17.17509999 17.03059999 15.83490003
 16.68609999 16.8246     16.94820001 16.29260002 16.67529996 16.5343
 16.63299999 17.18190004 16.43929997 16.44820004]",17.265499976929277,0,nan,nan,-340.0,-273.0,3.1428900999599136,[],2.1885421999613754,None,300.330699299986,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,55,80,500,500,no_noise,2.676326891323262,,,,,0,54,54,54,3.186006599920802,2.1856188999372534,-534.8378172125117,372.03889057559826,-527.477418635592,368.34379140274257,-520.1396307184826,364.6600433312558,-542.2241331731533,375.7470009056831,0,"[16.44820004 16.29210002 16.94170001 16.65489998 16.69439999 16.52619999
 16.5035     16.69590001 17.3449     16.8094     16.4282     16.9096
 16.06420003 17.07860001 16.08609996 16.96069998 16.68120001 16.61670004
 17.19619997 15.7705     16.97589998 16.90480002 16.6726     16.97459997
 16.53150003 16.53329999 16.3136     16.81529998 16.66080003 17.10479998
 16.21019997 17.23260002 15.77170001 16.91040001 16.56849997 17.2913
 16.41660003 16.47470001 16.51759999 16.7951    ]",17.34489999944344,0,nan,nan,-388.0,272.0,3.173099799954798,[],2.185799299913924,None,303.81365610001376,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,56,43,1000,500,noise,5.986381566192432,,,,,0,55,55,55,2.8932622999418527,1.7437066999846138,844.5526357319345,-376.0107680844372,836.6595800515233,-373.59677494703527,828.6205966579832,-371.13815162934407,852.8245680201114,-378.5406359309633,0,"[16.7951     16.66900003 16.65319997 17.08780002 16.56299998 16.5344
 17.04490004 15.85899998 16.73550002 17.27309998 16.48950001 16.40209998
 16.65860001 16.69150003 16.54399995 16.78010001 17.0694     16.65920002
 16.5809     16.24969998 16.61950001 16.37930004 17.13409997 16.65270003
 16.6494     16.68890001 16.54779998 17.00569998 16.74210001 15.862
 17.35330001 16.60919999 17.42240001 15.98229998 16.49970002 16.40879997
 16.78810001 16.50760003 17.31109997 16.63770003]",17.42240000749007,0,nan,nan,795.0,-387.0,2.8833907999796793,[],1.7438881999696605,None,307.33021230000304,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,57,29,500,500,no_noise,3.3274466042499813,,,,,0,56,56,56,3.0687995998887345,2.0357144998852164,-784.4150818927724,-358.9064418238876,-776.2131538948321,-357.3642838304582,-768.0194812731617,-355.8236780445716,-792.6846741836291,-360.46132231746776,0,"[16.63770003 16.66349999 16.91790001 15.84090001 17.20970002 16.5887
 16.98649995 16.72060002 16.64320001 15.97329997 16.95820002 17.22360001
 15.68139996 16.62390004 17.15999999 16.38300001 16.46209997 16.81890001
 17.11030002 16.28049999 17.01349998 16.56380005 16.50579995 16.69170003
 17.53469999 15.79229999 16.56870003 16.44929999 16.66600001 17.08129997
 16.30810002 16.81160001 16.63639996 16.84250002 16.59750001 16.63709997
 16.67460002 16.68850001 16.8173     16.65910002]",17.53469998948276,0,nan,nan,-668.0,-333.0,3.0568228998454288,[],2.035899099893868,None,310.5460767999757,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,58,40,500,1000,no_noise,6.2282017520709605,,,,,0,57,57,57,3.564263239968568,2.6480647399439476,-622.5689986771318,-105.58513777000823,-639.8611270340843,-104.63339578481646,-656.3814234950037,-103.72413467912091,-605.9932860735106,-106.49744892648862,0,"[16.65910002 16.66099997 16.60780003 17.27790001 15.63949999 17.03399996
 17.04500004 16.55489998 16.6493     16.6488     16.24109998 17.15180004
 16.52870001 16.49749995 17.13779999 16.52540005 16.1447     17.19799999
 16.54689998 16.22280001 16.66580001 17.55069999 15.8011     16.99939999
 16.5425     16.9546     16.59810002 16.37770003 16.56639995 16.9775
 16.80390001 16.5961     16.84420003 16.22329996 16.73520001 16.53610001
 16.53319999 17.3222     16.59760001 16.77719998]",17.550699994899333,0,nan,nan,-549.0,-100.0,3.5519420399796218,[],2.648245139978826,None,313.94596490002004,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,59,57,1000,500,no_noise,1.2085717187774658,,,,,0,58,58,58,4.3279499399941415,3.295006639964413,907.441845786647,82.65131394600158,904.5604583079927,75.04760046202016,901.5303655928776,67.0514676939294,910.4752871648188,90.65628352435364,0,"[16.77719998 16.5112     16.9165     16.64830005 16.77649998 16.69870003
 16.63769997 16.59850002 16.50119998 16.6344     16.37790003 16.87599998
 16.57029998 17.04200002 16.23199997 17.02150004 16.32659999 17.0623
 16.59209997 16.58190001 16.66339999 16.38590003 16.92329999 16.68469998
 16.5962     16.63680002 16.46289998 16.61470003 17.23589998 16.14620001
 17.05219998 16.61019999 16.16560004 17.11109997 16.65070001 16.35679998
 17.09520002 16.25839999 17.12820004 16.22409996]",17.235899984370917,0,nan,nan,959.0,-25.0,4.3161054399679415,[],3.2951987399719656,None,317.82859390001977,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,60,33,500,500,no_noise,6.2086084498969925,,,,,0,59,59,59,3.3148810399579816,2.1312285399762914,739.7444784631714,301.04589009164494,731.4117543947062,301.668473101687,723.2336991744403,302.27949996318995,748.4002521424444,300.39917029302836,0,"[16.22409996 16.29449998 16.75509999 16.34580002 16.6793     16.53600001
 16.78080001 17.22669997 16.01379999 17.34429999 16.57650003 16.8485
 16.634      16.69919997 16.00880001 16.787      16.55900001 16.98010002
 17.08169997 16.34129998 16.20770001 16.80919999 19.45349999 13.92420003
 16.71200001 16.43399999 16.57219999 16.6802     16.86699997 17.16480003
 16.6263     16.68200002 16.60839998 16.5123     16.70600002 16.14749996
 16.61480003 16.70969999 17.32729998 16.02790004]",19.45349999004975,0,nan,nan,831.0,273.0,3.3023772399756126,[],2.1315707399626262,None,322.4777675999794,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,61,76,500,1000,no_noise,4.852815847327358,,,,,0,60,60,60,3.5783710399991833,2.5280587400193326,151.29904012848903,-122.06690474781247,149.00491681045074,-105.8376482382536,146.6702034212818,-89.32124645148107,153.5853953429289,-138.24120756551883,0,"[16.02790004 17.07890001 16.30419999 17.25999999 16.63739997 16.23000001
 16.5122     16.92110003 16.95269998 16.05899999 16.63500001 16.94200002
 16.4815     17.57149998 16.50060003 16.06089994 16.68510004 16.79289999
 16.6879     16.62770001 16.8098     16.53590001 16.37999999 17.1847
 16.93829999 16.30319998 16.3586     16.70180005 16.65769995 16.78830001
 16.77300001 16.5342     16.65800001 16.67629997 16.54460002 17.45700004
 16.66899998 16.39890001 16.32689999 16.16210002]",17.571499978657812,0,nan,nan,124.0,-136.0,3.5664609399973415,[],2.52818483998999,None,326.1104692000081,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,62,99,500,500,no_noise,4.632490986803981,,,,,0,61,61,61,2.576444639940746,1.6929751399438828,-97.73076978315844,-154.77140293082672,-97.06416750437164,-146.4459971939317,-96.4024338193071,-138.18139685689187,-98.40046082353093,-163.13538518365004,0,"[16.16210002 16.1531     16.70629997 16.44850004 16.84679999 16.55830001
 16.54320001 16.64359996 16.74850006 17.12759997 16.60109998 16.46370004
 16.5884     16.6564     16.68069995 16.65570005 16.50939998 16.70959999
 16.66820003 16.84179995 16.93080005 16.69679995 16.52620005 16.64429996
 16.48460003 16.8628     16.7335     16.62919996 16.58120001 16.42420003
 16.58549998 16.83919999 17.07940002 16.4733     16.61490003 16.66559995
 16.56370005 16.68119995 16.77660004 16.47809998]",17.127599974628538,0,nan,nan,-98.0,-134.0,2.563029939949047,[],1.6931515399483033,None,330.00992280000355,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,63,54,1000,1000,noise,5.406704060388972,,,,,0,62,62,62,4.51148713985458,3.54580953984987,392.7145828327484,-49.05810036691771,382.34617584134867,-36.60530013306558,371.4579471979863,-23.52817687693135,403.64510619557495,-62.1860209820745,0,"[16.47809998 17.016      16.72169997 16.48749999 16.29890001 17.37990003
 16.37689996 16.46050002 16.66839997 16.5499     16.74300001 16.46920003
 17.3758     16.47450001 16.35469997 16.96719998 16.58020006 16.46489999
 16.68279996 16.62320003 17.15109998 16.00330003 16.60679997 16.64640004
 17.30459998 16.79979998 16.55190001 16.67059999 16.3583     17.17300003
 16.23259997 16.78150002 16.59790002 16.7027     16.90789999 16.30750002
 16.98099996 16.21259999 17.07940002 17.09029998]",17.379900033120066,0,nan,nan,633.0,-286.0,4.498291139898356,[],3.5459848398459144,None,332.9098615999683,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,64,72,500,500,noise,4.488115462583889,,,,,0,63,63,63,3.037880739895627,1.9720538398833014,-50.53057598514532,-409.5215232093179,-48.675019404984795,-401.3870758839327,-46.86673354541567,-393.45985543095605,-52.374578978478965,-417.6053215572117,0,"[17.09029998 16.62730001 16.90009999 16.65660006 16.7562     16.93899999
 16.11949998 16.75359998 17.01400004 16.89069998 16.30670001 16.66039997
 17.05900003 16.00269997 17.10290002 16.54109999 17.20200002 16.51260001
 16.77270001 16.19989995 16.46900002 17.20910001 16.57709997 16.06420003
 17.55029999 16.46180003 16.53139998 16.47500001 16.5417     16.60649996
 16.85870002 16.43979998 16.64370002 16.90360002 16.5265     17.00960001
 16.2747     16.67759998 16.60470001 17.11259998]",17.550299991853535,0,nan,nan,-69.0,-397.0,3.0265437398920767,[],1.9722286399337463,None,337.75901099998737,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,65,65,500,1000,no_noise,1.7010153200357945,,,,,0,64,64,64,3.2056245399289764,2.1888100399519317,-378.6402285973425,-213.55598039566715,-376.6111724266567,-229.0496825186287,-374.3942214370195,-245.97813366300213,-380.8593351196051,-196.61106978560946,0,"[17.11259998 16.9395     16.49239997 16.57910005 16.69639995 16.48809999
 16.18650003 17.00639998 16.7712     16.2515     16.36150002 17.09039998
 17.12180005 16.58709999 16.70449995 15.82000003 17.48049998 16.12320001
 17.268      16.35970001 16.84200001 16.1064     16.80009998 17.04100001
 16.24309999 17.00480003 16.5347     16.43709996 17.26280001 16.00639999
 16.62190002 16.47569996 17.15960004 16.54549997 17.37950003 16.16529998
 17.1234     15.6551     17.05090003 16.4887    ]",17.480499984230846,0,nan,nan,-270.0,-329.0,3.19377423991682,[],2.1889867399586365,None,341.1249708000105,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,66,37,500,1000,noise,2.6423558634935955,,,,,0,65,65,65,3.502191539912019,2.4187719399342313,-783.9210625332735,92.12794018565852,-768.7521367596419,83.85614421588662,-754.1957554649529,75.91837604925894,-798.0436496366938,99.82915521091056,0,"[16.4887     17.47930003 16.03449997 16.80590003 16.53749996 16.29220002
 16.92890003 16.38429996 17.0317     16.89940004 16.58869995 16.61720005
 16.1371     17.57219998 16.45749999 16.77859999 16.60590002 16.48639998
 16.24060003 16.73420001 16.27269998 17.0855     16.41019998 16.62740001
 16.77539997 16.94430003 16.6258     17.09759998 16.5804     16.54300001
 16.30730001 17.10310002 16.50129998 17.03719998 16.98080002 15.46039997
 16.58350002 17.23310002 16.10439998 17.1848    ]",17.572199983987957,0,nan,nan,-486.0,-76.0,3.4935801399406046,[],2.418944639910478,None,344.6582709000213,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,67,27,500,500,noise,2.0494917779704482,,,,,0,66,66,66,4.238977339875419,3.2062169398996048,-796.4660719698867,-201.94930417035303,-792.5760529953087,-209.44519045259284,-788.7943031473364,-216.73244714556398,-800.405884135723,-194.35746871620898,0,"[17.1848     16.71539998 17.12460001 16.68270002 16.67679998 16.89119998
 15.931      16.5952     17.35480002 16.78260003 16.47829998 16.34640002
 16.6263     16.42319997 16.63840003 17.23339997 16.63660002 16.451
 16.14889997 17.59870001 16.55930001 16.6032     16.70719997 16.49570005
 15.98769997 17.56499999 16.82770002 16.11189998 16.41500002 16.62710001
 16.6803     16.86530001 16.77479997 16.57490002 16.44059998 16.84729999
 16.44650003 16.86079998 17.11830002 16.22779999]",17.59870001114905,0,nan,nan,-842.0,-291.0,4.228245339880232,[],3.206403639924247,None,348.4739389999886,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,68,104,500,1000,no_noise,5.584308238567308,,,,,0,67,67,67,4.1951170398970135,3.1455411398783326,-640.106225714359,347.97706163173154,-652.8477556383199,358.6846687637457,-665.1034579382188,368.9840006444062,-626.9998274846575,336.96282990313375,0,"[16.22779999 16.34940004 17.02999999 16.1065     17.24159997 16.41790004
 16.88779995 16.8252     15.99360001 16.9015     16.4199     16.70919999
 16.5271     16.88830002 16.85080002 17.07559999 16.35460003 16.4429
 16.78089995 16.70850004 16.75979997 16.57410001 16.4657     16.87360002
 16.50639996 16.79340005 17.15889998 16.7257     16.40700002 16.24839997
 16.6805     17.19119999 17.11020002 16.24610001 16.34629996 17.0543
 16.00220002 16.63889998 17.13380002 16.55299996]",17.24159996956587,0,nan,nan,-596.0,316.0,4.1833486399264075,[],3.145712039899081,None,353.0567679000087,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
