prot_id,trial_id,noise_present,no_targets,trajectory_id,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,cued_cage,obj_2_cage,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].penultimatex0,P.objects[0].penultimatey0,P.objects[0].antepenultimatex0,P.objects[0].antepenultimatey0,P.objects[0].preantepenultimatex0,P.objects[0].preantepenultimatey0,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,timingHiccupsInLastFramesOfStimuli,mouse.x.firstBadClick,mouse.y.firstBadClick,mouse.x,mouse.y,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,text_5.started,text_5.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
1,54,no_noise,4,78,,,,,0,53,53,53,2,3,6.0461829252308235,4.562712634215131,221.6516790936132,419.13757375993475,219.9306621754564,418.17349450885587,218.16608870915488,417.1850157507925,223.39192460338762,420.11242448339743,0,"[16.79316699 16.8715     16.394459   16.744041   16.59008401 17.13045803
 16.32537501 16.644875   16.57529199 16.91925002 16.43462497 16.80445799
 16.623042   16.67775004 16.621958   16.76487498 16.56512497 16.80820802
 16.60033403 16.75808296 16.38012502 16.86970802 16.52174996 16.75679203
 16.702917   16.65395801 16.52829198 16.81258302 16.46270801 16.91520895
 16.74583304 16.73179201 16.42679097 16.65408403 16.591041   16.76741696
 16.85716701 16.43770799 16.623542   17.06462499]",0,nan,nan,302.0,413.0,6.035169884213246,[],4.5627680502366275,None,446.51363995904103,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,55,no_noise,2,176,,,,,0,54,54,54,4,2,6.661466675228439,4.561298884218559,-190.60039410009415,-218.01965552660081,-192.43385204385538,-218.84990404002812,-194.24837585325,-219.6715785706355,-188.79612299925873,-217.20262375099574,0,"[17.06462499 16.71541703 16.58866601 16.91462495 16.45016705 16.93741698
 16.324875   16.85570797 16.562292   16.840333   16.47850004 16.82008296
 16.49445901 16.81200002 16.76058298 16.43525    16.641583   16.77383401
 16.85633301 16.54741698 16.57287503 16.73212496 16.54054102 16.74774999
 16.63741702 16.718417   16.62362501 16.68120798 16.57895802 16.80758398
 16.71541599 16.57016703 16.46374998 16.95262501 16.51283301 16.68349997
 16.588584   16.782458   16.50475    16.924917  ]",0,nan,nan,-237.0,-215.0,6.649940509232692,[],4.561354967241641,None,453.38060987502104,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,56,noise,1,18,,,,,0,55,55,55,4,3,6.876101967238355,4.559044800233096,-455.6988143653237,-278.9916059976515,-453.688171520964,-279.00207102559085,-451.6968734908683,-279.0124353673132,-457.690147312558,-278.98124147419185,0,"[16.924917   16.69266599 16.668875   16.86675003 16.55829197 16.46704203
 16.81887498 16.62645797 16.51558303 16.79183397 16.606041   16.81775
 16.56158402 16.75666601 16.66249998 16.871834   16.514291   16.73279202
 17.26066699 19.186583   13.31349998 16.80229203 16.633666   16.69070899
 16.49424998 16.82783302 16.72941697 16.62870799 16.62808302 16.70587499
 16.43079199 17.02070801 16.37387503 16.90483402 16.40058297 16.76783297
 16.58662502 16.76158403 16.59620798 16.88645798]",0,nan,nan,-476.0,-295.0,6.86750488425605,[],4.559098134282976,None,460.86495829204796,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,57,noise,4,2,,,,,0,56,56,56,2,3,6.260381842264906,4.56059417524375,531.6240141338066,395.5445869400309,532.4126046498096,393.7051503492004,533.236844949754,391.7825584125898,530.7173232065511,397.6595001102033,0,"[16.88645798 16.76141698 16.53575001 17.092583   16.24437503 16.57791698
 16.917667   16.62320801 16.445958   16.94558398 16.53454104 16.78849995
 16.41779201 16.90550003 16.545458   16.68945898 16.55508298 16.84070803
 16.75495901 16.55316597 16.58216701 16.816583   16.41070901 16.87787496
 16.74091601 16.51179203 16.60708297 16.11345902 17.14670798 16.84441703
 16.49662497 17.00154104 16.41233399 16.98691602 16.486042   16.61875
 16.83029195 17.27470802 19.17833299 13.50175001]",0,nan,nan,514.0,326.0,6.249067592259962,[],4.560644050245173,None,468.5639136250247,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,58,noise,1,158,,,,,0,57,57,57,2,1,6.130826966254972,4.563565091229975,513.6938893795118,260.65139761832916,514.4812610887823,258.8101447607589,515.2583372245834,256.99296789404224,512.911688058278,262.48055962778386,0,"[13.50175001 16.688417   16.90504199 16.74837497 16.85375004 16.56287501
 16.58233296 16.93775004 16.44429198 16.63949998 16.62629104 16.821792
 16.45908295 16.81116701 16.26079204 16.80679095 16.51658403 16.71
 16.87287498 16.491541   16.645375   16.69545902 16.51437499 16.88116603
 16.47470897 16.76195802 16.58908301 16.811084   16.86433295 16.46137499
 16.80545806 16.756167   16.79766696 19.794458   13.02104199 16.99125004
 16.47166599 16.689084   16.57708298 16.702083  ]",0,nan,nan,494.0,350.0,6.11923809122527,[],4.563619716267567,None,475.64619012502953,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,59,no_noise,1,72,,,,,0,58,58,58,2,3,6.44717275822768,4.562789925257675,255.17329239165574,149.40783577164544,255.03058991079533,147.41665276341766,254.9168305204504,145.82932391170166,255.3184424766306,151.43317114845274,0,"[16.702083   16.72399999 16.27287501 16.97637496 16.33941702 16.86170802
 16.53724996 16.75470802 16.59191697 16.69775002 16.57483302 16.79020899
 16.48566598 17.01095904 16.45087497 16.71837497 16.58195804 16.78466698
 16.50525001 16.835708   16.61991701 16.58245799 16.55166701 16.81158302
 16.59220801 17.03012496 16.37995901 16.79187501 16.42241603 16.94987499
 16.38437499 17.08916697 16.416375   16.69016702 17.133291   19.52604199
 13.27070803 16.63645898 16.92304102 16.48841699]",0,nan,nan,268.0,131.0,6.436204800265841,[],4.562844592262991,None,482.59621733403765,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,60,noise,1,75,,,,,0,59,59,59,3,2,6.297455883235671,4.564289175265003,187.2117552334898,-120.93624782329847,189.2248630332592,-120.69950972725252,191.20250513934516,-120.46694233721573,185.25983082722334,-121.16579085503183,0,"[16.48841699 16.92366699 16.35654102 16.80554199 16.562542   16.68450003
 16.611      16.69649995 16.54666604 16.86445897 16.58195799 16.8095
 16.47491701 16.61941601 16.99516701 16.75912499 16.54558303 16.649
 17.12658396 19.48166604 13.17129197 16.93854202 16.47729101 16.64366701
 16.56041696 16.82658301 16.89999999 16.466417   16.652958   16.56358299
 16.64800005 16.77749999 16.57104201 16.833167   16.48533298 16.68695803
 16.59495896 16.88787504 16.37916599 17.265209  ]",0,nan,nan,154.0,-123.0,6.286295508267358,[],4.564343591278885,None,489.86198529205285,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,61,no_noise,1,21,,,,,0,60,60,60,2,1,6.262343050213531,4.561891633202322,415.21260337201585,308.8080371685589,416.1091022193673,310.5701204366957,417.0254851902129,312.37128627745847,414.29822923477724,307.01081972337727,0,"[17.265209   16.80716703 16.54633298 16.85275004 16.52374998 16.68508298
 16.57208405 16.767875   16.84424997 16.38662501 16.68366598 17.421667
 19.18175002 13.51370802 16.72391698 16.625333   16.64466702 16.63616701
 16.65512496 16.83116599 16.41608402 16.86933299 16.39854204 16.82149997
 16.936125   16.50783297 16.73520805 16.53591701 16.495833   16.73891698
 16.58308302 16.85799996 16.589084   16.75829099 16.46645903 16.85762499
 16.843791   16.47533401 16.79575001 16.66941599]",0,nan,nan,408.0,231.0,6.25111971719889,[],4.561949300230481,None,496.97994641703553,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,62,noise,1,133,,,,,0,61,61,61,3,1,6.3766847582301125,4.559882967208978,158.89257112276158,-211.83660990226497,159.90336951412763,-210.12474823216593,160.9318211763788,-208.38298944505692,157.88503189890798,-213.54295193166357,0,"[16.66941599 17.25154102 16.294292   16.87354199 19.29170801 13.51004199
 16.84779098 18.85312505 14.38170898 17.34037499 15.65512503 17.02674996
 16.78108302 16.67304197 16.44633303 17.29270798 16.45829203 16.71937498
 16.55349997 16.81400003 16.50412497 16.94562502 16.446708   16.71720902
 16.59775001 16.79670799 16.53720799 16.814709   16.58504101 16.725917
 16.58324996 16.76175004 16.492625   16.93937497 16.46833302 16.66233398
 16.855333   16.56700001 16.51395799 16.726334  ]",0,nan,nan,128.0,-168.0,6.368640550237615,[],4.559935217199381,None,504.06405879202066,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,63,no_noise,4,71,,,,,0,62,62,62,2,1,6.3631017582374625,4.563245716213714,113.17185950506207,406.48232198592336,111.85546034360806,408.00501630132555,110.55429287217088,409.51009194263423,114.51292761623569,404.93109280768863,0,"[16.726334   16.775625   16.52225002 17.05099997 16.47279202 16.59700001
 16.57320798 16.69945801 16.66529197 16.65300003 16.57483302 16.879334
 16.60208299 16.67400001 16.46566699 16.86504099 16.81620901 16.59037499
 16.56616601 16.83416695 16.37595805 17.02249999 16.36449998 16.78883401
 16.51049999 16.78250002 16.52233297 16.96070802 16.676959   16.54412498
 16.50512504 16.77712495 16.58183301 16.76654199 16.756      16.52987505
 16.57933299 16.77424996 17.08716701 16.31370798]",0,nan,nan,117.0,329.0,6.352060841221828,[],4.5633015082567,None,511.2627862500376,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,64,noise,1,135,,,,,0,63,63,63,2,3,6.3944540491793305,4.560718799184542,393.48001739148526,264.41343225749654,392.5243275611956,262.673119542593,391.56488317707965,260.9259697791453,394.4479214027418,266.1759870155455,0,"[16.31370798 16.50112501 16.79754199 16.52212499 17.11008302 16.23908296
 16.722792   16.622875   16.84699999 16.447375   17.12229202 16.63074997
 16.45020803 16.49391698 16.79687499 16.55091601 16.71820902 16.62762498
 16.77691599 16.642834   16.73754101 16.50166698 16.77716704 16.72887499
 16.55958302 16.64666698 16.78070799 16.52145799 16.75258402 16.56175003
 16.67124999 16.68908296 16.844625   16.469375   16.79833303 16.74270898
 16.60999999 16.545458   16.757167   16.52804104]",0,nan,nan,344.0,297.0,6.383532883133739,[],4.560774549143389,None,518.4309999590041,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,65,noise,1,87,,,,,0,64,64,64,4,3,6.548524634214118,4.564989217207767,-247.5916688364716,-338.6727111204928,-249.23959158402457,-337.5472821472027,-250.87827782986366,-336.4281611314039,-245.94085586687999,-339.8001139360801,0,"[16.52804104 16.68687497 16.65887499 16.64099999 16.66587504 16.70037501
 16.63899998 16.61641698 16.563916   16.77295903 16.57345798 16.73370803
 16.67345897 16.84595802 16.53945801 16.80116699 16.51699998 16.71854203
 16.46749995 16.841      16.57225    16.75545803 16.55983302 16.779917
 16.55141695 16.74225001 16.55200002 17.07624999 16.66900003 16.454375
 16.65458299 17.21683302 19.291042   13.40999996 16.67608303 16.82374999
 16.53504197 16.63066703 16.66108298 16.96450001]",0,nan,nan,-211.0,-331.0,6.540278467233293,[],4.565050800214522,None,525.6446323750424,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,66,no_noise,4,141,,,,,0,65,65,65,1,2,6.413804258219898,4.563287258264609,-299.90783484626917,201.44223185030302,-297.86508842874025,201.48528397806976,-295.8513406585779,201.52772494164074,-301.83190757482504,201.40168084297702,0,"[16.96450001 16.65091695 16.70241705 16.67175    16.70499996 16.49254101
 16.92741702 16.53341699 16.53445803 17.279458   19.32724996 13.50250002
 16.67729201 16.65299997 16.71670802 16.61491703 17.16624998 16.30395802
 16.57520898 16.76354097 16.48841699 16.984833   16.47625002 16.57954202
 16.57849998 16.79641701 16.42920799 16.94479201 16.57533302 16.80608297
 16.36025001 16.92670898 16.46445802 16.84745797 16.699542   16.660458
 16.78966702 17.02824997 16.03612502 16.74987504]",0,nan,nan,-264.0,181.0,6.402745008235797,[],4.563345800212119,None,533.0130987919983,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,67,no_noise,4,59,,,,,0,66,66,66,1,3,6.030264049186371,4.562855924188625,-147.5345435956669,444.502179642447,-145.74866728337943,443.51766576193234,-144.00732238806341,442.5577010609021,-149.25022046452756,445.44799413152987,0,"[16.74987504 16.64175    16.57170802 16.661125   16.93916699 16.57833299
 16.72575    16.63150004 16.39549999 17.02545898 16.61308302 16.51383302
 16.66570897 16.68458304 16.64229197 16.67266601 16.51608397 16.81516605
 16.55162498 16.70933398 16.65975002 16.90966601 16.753292   16.42358297
 16.520334   17.06012501 16.35695796 16.70095802 16.65429201 16.70962502
 16.55316696 16.78266603 16.59991697 16.71537501 16.60941698 16.75766602
 16.57695899 16.99454099 16.32250001 16.706375  ]",0,nan,nan,-185.0,396.0,6.018756966223009,[],4.562922424229328,None,540.2466472920496,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,68,noise,1,175,,,,,0,67,67,67,1,4,6.614327925257385,4.5639093002537265,-313.4524429397005,262.00196888690544,-312.2155867805092,260.41753595312645,-310.9897267884611,258.84718928898974,-314.69076668234123,263.58828181904397,0,"[16.706375   17.161583   16.14045899 16.82787499 17.19895803 19.70958296
 12.97370903 16.79208298 16.60025003 16.929042   16.335583   16.82595798
 16.60295902 16.73325    16.56237495 16.78187505 16.46629098 16.81787497
 16.547709   16.74700005 16.64583298 16.81245799 16.40262501 16.79616701
 16.55995799 16.738292   16.91224996 16.45620802 16.523375   16.740917
 16.522958   17.17887499 16.283584   16.80458302 16.49766701 16.75183297
 16.59512502 16.75858302 16.768542   16.52208297]",0,nan,nan,-333.0,255.0,6.606909800262656,[],4.563964050263166,None,547.0960193340434,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,69,noise,4,140,,,,,0,68,68,68,3,4,6.730696675251238,4.566774217237253,173.3851394158068,-114.66380701095086,175.37088413312495,-114.98107249544451,177.30560103259185,-115.29018518707811,171.3663686096298,-114.34126489749713,0,"[16.52208297 16.86387497 16.39400003 16.84891694 16.66570804 16.90287498
 16.27645799 16.73195901 16.497      16.96275    16.404583   16.80458302
 16.62358397 16.69537503 16.52158296 16.88775001 16.67325001 16.85349998
 16.35237504 16.706208   16.56124997 16.83137502 16.50304202 16.87158295
 16.52279199 16.70816704 16.69033297 16.77312504 16.50204201 16.87187498
 16.50916599 16.93008404 16.31149999 16.737875   16.61299996 17.05079101
 16.32895903 16.75666601 17.03683397 19.64345801]",0,nan,nan,137.0,-104.0,6.719697634223849,[],4.566827009257395,None,554.5291182090295,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,70,no_noise,2,81,,,,,0,69,69,69,1,4,6.016750508162659,4.562689716171008,-367.5795692137089,404.6312876304989,-369.5777400880407,404.67527385841595,-371.5601049156666,404.71891214393133,-365.5629027724174,404.586894255108,0,"[19.64345801 16.65841701 16.55729197 16.751041   16.69829205 17.09874999
 19.596625   13.47449998 16.43879199 16.68104099 16.58562501 16.798625
 16.61829202 16.78562502 16.52729197 16.67149999 16.72562503 16.75004099
 16.67595899 16.63174998 16.649      16.71512501 16.603      16.72808302
 16.68100001 16.70895796 16.64962503 16.77729201 16.32829197 16.587083
 16.50562504 16.69783297 16.87179203 16.43312501 16.71912498 16.760625
 16.52037498 16.65920799 16.79641701 16.690458  ]",0,nan,nan,-363.0,371.0,6.002256008214317,[],4.5627504251897335,None,562.0803796670516,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,71,noise,4,162,,,,,0,70,70,70,2,3,6.078439133241773,4.561402508232277,265.7179324894773,67.66122035028499,266.16869300259907,69.62497052879512,266.6119822936221,71.55617212928429,265.26986338595617,65.70919536936874,0,"[16.690458   16.75654197 16.61700004 16.87999995 16.24333306 16.951292
 16.48458297 16.85349998 16.45416702 16.82195801 16.52037498 16.58724999
 17.05258305 16.50541695 16.60225005 17.16545795 19.73954204 13.11808301
 16.6875     16.73620899 16.53191599 16.76637499 16.62341703 16.71508298
 16.72720903 16.62379096 16.55233401 16.87233301 16.67841699 16.58520801
 16.53324999 16.80500002 16.52212499 16.87674999 16.442833   16.77854202
 16.51262498 16.78950002 16.68495801 16.70308399]",0,nan,nan,227.0,80.0,6.070396091206931,[],4.561457383213565,None,568.9139420840074,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,72,no_noise,4,170,,,,,0,71,71,71,3,4,6.447875008219853,4.564307883207221,205.3655130325667,-382.88611253501057,206.78227185781103,-381.461670133191,208.18137619882035,-380.0549779620236,203.94586644648552,-384.3134583589998,0,"[16.70308399 16.71287499 16.75904199 16.49333304 16.35970897 16.87541598
 16.45837503 16.81320899 16.52083301 16.91166701 16.42970799 16.81045798
 16.43354201 17.15458301 16.30525    16.77724998 16.459334   16.866708
 16.64450002 16.660375   16.69587498 17.27579202 19.186333   13.518208
 16.70225    16.84524998 16.70308399 16.38616604 16.67929196 16.68950001
 16.57883299 16.84745902 16.51904098 16.71004202 16.60595799 16.80062502
 16.53283398 16.74600004 16.77529095 16.555209  ]",0,nan,nan,254.0,-390.0,6.436067924252711,[],4.564363216224592,None,575.8129249589983,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,73,noise,1,40,,,,,0,72,72,72,4,2,6.57768942421535,4.561080424173269,-269.8181637068255,-207.7292683202063,-268.19046008779,-208.88657941687978,-267.71298276101004,-209.29817359027368,-271.44731797835317,-206.5709257972909,0,"[16.555209   16.78766601 17.05633401 16.35733299 16.56408299 17.32912502
 19.19070899 13.46583298 16.69883303 16.65279199 16.63537498 16.72337501
 16.61762502 16.73895796 16.74329204 16.64562494 16.39879204 16.99933299
 16.43691701 16.82241599 16.69479202 16.70949999 16.40162501 16.84912498
 16.46975003 16.78862498 16.64458297 16.82491705 16.53049997 16.72966703
 16.48641599 16.788334   16.87995798 16.49087499 16.57033304 16.821792
 16.59837499 16.64774999 16.65645797 16.92912501]",0,nan,nan,-307.0,-107.0,6.570696591166779,[],4.561135633208323,None,583.0808778750361,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,74,no_noise,2,109,,,,,0,73,73,73,4,2,6.166502004081849,4.566050171037205,-62.159403427780184,-307.46603922097074,-60.77457413173728,-305.98386605903073,-59.401446454124134,-304.5142170578934,-63.51330610648188,-308.9151118395126,0,"[16.92912501 16.50650002 16.79083396 16.62687503 16.736291   16.50670898
 16.83954103 16.79816697 16.53462503 16.52645797 16.75075002 16.60683402
 16.73137496 16.58749999 16.75966603 16.60487498 16.695834   16.61645802
 16.733      16.82829199 16.53016603 16.589167   16.699208   16.603834
 16.83591597 16.49066701 16.76945802 16.57924999 16.85812499 16.4045
 16.81574999 16.69175003 16.64091699 16.568458   16.90658397 16.40404103
 16.760542   16.905292   16.52237499 16.48895798]",0,nan,nan,-90.0,-288.0,6.1555187130579725,[],4.549617671058513,None,590.4775954170036,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,75,no_noise,2,28,,,,,0,74,74,74,4,1,6.295374466164503,4.562061341130175,-329.9292081616531,-414.08071589700114,-331.44252620591965,-412.69364013240755,-332.89982926598606,-411.3579065343417,-328.4543895510221,-415.432503883491,0,"[16.48895798 16.70445799 16.59075002 16.92170801 16.58424997 16.60700003
 16.58691699 16.7185     16.78758301 16.57966699 16.51983301 16.90425002
 16.66799997 16.57158398 16.53354103 16.75158401 16.65983297 16.71566704
 16.50612499 16.91904099 16.53187501 16.69091702 16.76929195 16.59295801
 16.66554203 16.65420795 16.61220804 16.672417   16.55441697 16.80708304
 16.58183296 16.78508404 16.43554098 16.78779203 16.78837498 16.618333
 16.47749997 17.104792   16.67245803 16.46362495]",0,nan,nan,-368.0,-393.0,6.2842689251410775,[],4.562117258145008,None,597.4799818340107,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,76,no_noise,1,32,,,,,0,75,75,75,4,3,6.27907192526618,4.561604925256688,-469.30632789325296,-356.3015765359256,-470.2025779898595,-357.5822996651156,-471.5595912839044,-359.521444016544,-468.1562231640458,-354.65810030840436,0,"[16.46362495 16.68508298 16.91187499 16.39945799 16.718667   16.51037502
 16.90341701 16.40454098 16.798875   16.543834   16.91108302 16.7335
 16.57145796 16.43066702 16.829042   16.52991603 16.80374995 16.66033402
 16.744708   16.522875   16.76070801 16.65754203 16.69479196 16.686583
 16.64937503 16.37699996 17.027375   16.41100005 16.79799997 16.65141701
 16.60533302 16.59774996 17.14387501 16.35816699 16.72808302 17.12174999
 19.72062502 13.03120801 16.71320898 16.66237501]",0,nan,nan,-496.0,-339.0,6.267141966265626,[],4.5616588412667625,None,604.5807433750015,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,77,no_noise,2,49,,,,,0,76,76,76,2,1,6.164629590231925,4.564207049203105,412.3692569515668,417.4016439492067,413.56205131058323,419.00002223216995,414.75303952953794,420.5959802362067,411.18462338811645,415.8142013638396,0,"[16.66237501 16.76329202 16.55858295 16.87158406 16.42154099 16.794
 16.51820901 16.74337499 16.68645797 16.95012499 16.34050003 16.85608301
 16.51758398 16.67099999 16.911791   16.52100001 16.58254198 16.67875005
 16.46116696 17.04008301 16.34895802 17.17349997 16.27308404 16.60908299
 16.68808301 16.57079201 17.04516698 16.41308301 16.62037498 17.22804201
 19.504625   13.37029098 16.72416698 16.68341702 16.60475001 16.71408297
 16.59100002 16.62291697 16.507208   17.07704202]",0,nan,nan,384.0,399.0,6.154268340207636,[],4.564261757186614,None,611.6781290000072,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,78,no_noise,1,99,,,,,0,77,77,77,1,2,5.965399633219931,4.564968717226293,-515.0486180930968,195.49168775663156,-516.9853297838681,196.06682262523563,-518.8842429978791,196.63073268321432,-513.1013663412486,194.9134228627008,0,"[17.07704202 17.10429206 16.73483296 16.42079203 16.47483301 16.85133297
 16.42208401 16.74141601 16.66333398 16.75462502 16.47450001 16.88258298
 16.66962501 16.607875   16.44962496 17.00704201 16.370458   16.78429201
 16.52454102 16.90091699 16.58       16.67550002 16.49483299 16.92941698
 16.40908298 16.81604201 16.5805     17.35537499 16.04474999 16.77937503
 17.15550001 19.85449996 13.02629203 16.56025002 16.73970796 16.60454203
 16.51437499 16.83429099 16.92816702 16.584792  ]",0,nan,nan,-528.0,221.0,5.954590508190449,[],4.5650220502284355,None,618.6625564590213,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,79,noise,2,92,,,,,0,78,78,78,1,2,6.397381967224646,4.5636767582036555,-367.98810796616505,293.75821335427133,-365.9574385683109,293.61777252039485,-363.976794676134,293.48079144404454,-369.95311912038403,293.894113272479,0,"[16.584792   16.77362499 16.56366599 16.75233402 16.59791596 16.83000004
 16.63141698 16.80891699 16.36395801 16.75075002 16.79124997 16.59025002
 16.54204202 16.76466595 16.93833404 16.71166596 16.60129201 17.06616703
 16.29516599 16.84870903 16.53829095 16.65562502 16.665084   16.64408302
 16.55100001 16.72241697 16.38966601 16.72783401 16.530541   16.73937502
 16.67849999 16.64995897 16.988708   16.36295801 16.71366702 16.65654196
 16.54558303 16.9625     16.41600003 16.75595797]",0,nan,nan,-371.0,239.0,6.386197925196029,[],4.563729467219673,None,625.4461377499974,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,80,no_noise,4,130,,,,,0,79,79,79,3,4,6.778785091184545,4.5620292571838945,526.6122805448668,-268.2957177351935,524.878735960854,-269.25151069674365,523.1035116926,-270.2302838280597,528.3416349356654,-267.34223504429843,0,"[16.75595797 16.94849995 16.36866602 16.83141699 16.488833   16.78229199
 16.53975004 16.84195799 16.42545901 16.84833301 16.45570801 17.17258396
 16.33225003 16.68899995 16.473333   16.982792   16.560541   16.73525001
 16.43150003 16.966125   16.41616697 16.78483299 16.56500006 16.82570897
 16.656083   16.618917   16.51308301 17.123667   16.22095797 16.87912503
 17.1925     19.432667   13.238666   16.73454198 16.6335     16.74041699
 16.89058304 16.492458   16.46020898 16.76904102]",0,nan,nan,470.0,-293.0,6.768719757150393,[],4.562085674202535,None,632.6640068340348,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,81,no_noise,4,65,,,,,0,80,80,80,1,3,6.312185216171201,4.561815258173738,-372.0118341169901,222.61906607912766,-372.82239403208695,224.46630465284858,-373.61799237552054,226.27944631185022,-371.2090151689098,220.78946890686836,0,"[16.76904102 16.61316701 16.55737503 16.73637499 16.79641701 16.74895798
 16.367167   16.74904098 16.77183399 16.65762503 16.48233301 16.86066698
 16.66387502 16.59429097 16.60704199 16.85437502 16.503333   17.06533402
 16.22170798 16.70566702 16.64329099 16.90820901 16.488083   16.80820796
 16.51412505 16.67849999 16.569959   16.87433297 16.52091701 16.72391599
 16.82420901 16.595333   16.39108302 16.79237495 16.72700001 16.70775004
 16.49824996 16.8095     16.653542   16.76025003]",0,nan,nan,-326.0,253.0,6.300463925173972,[],4.561869758181274,None,640.2644162090146,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,82,no_noise,2,69,,,,,0,81,81,81,1,4,6.047803466266487,4.564230383257382,-280.2969719190191,168.69001397309506,-282.31782372232544,168.5384837936451,-284.2913184731019,168.39050460326635,-278.317214670919,168.83846274632086,0,"[16.76025003 16.99170895 16.42504102 16.745375   16.42487501 16.736625
 16.69916703 16.68212499 16.54795802 16.75958396 16.568958   16.77866699
 16.63491601 16.91533398 17.23870804 16.37404197 16.39091602 16.97820902
 16.48549997 16.63154102 16.64887497 16.95545902 16.36016602 16.83195896
 16.60366601 16.62795903 16.6335     16.73245797 16.52195799 16.73633402
 16.73841599 16.65045903 16.55599999 16.86979103 16.55895897 16.72687498
 16.49137505 16.88983297 16.545458   16.70591702]",0,nan,nan,-250.0,223.0,6.035913258267101,[],4.564287966233678,None,647.3962446670048,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,83,noise,4,121,,,,,0,82,82,82,2,4,6.7462309661787,4.5627973831724375,291.04391716825813,399.8619965476126,291.38157029132395,401.8508225754527,291.9977318053072,403.63982659617795,290.7109197048078,397.9005930323676,0,"[16.70591702 17.09004201 16.27370797 16.763083   16.56712499 16.990709
 16.365166   16.68900001 16.764667   16.591958   16.60395903 16.67666598
 16.75466698 16.64029201 16.83758298 16.49412501 16.67962503 16.65837498
 16.54508302 16.81587496 16.74625004 16.74774999 16.29704196 16.88325003
 16.71770797 16.59604203 16.77687501 16.57270797 16.4885     16.60862501
 16.77741698 16.78058301 16.51154202 16.75258297 16.54529199 16.894
 16.489417   16.81341603 16.58420899 16.94287499]",0,nan,nan,239.0,381.0,6.739626216178294,[],4.562851966184098,None,654.2633663340239,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
