practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].penultimatex0,P.objects[0].penultimatey0,P.objects[0].antepenultimatex0,P.objects[0].antepenultimatey0,P.objects[0].preantepenultimatex0,P.objects[0].preantepenultimatey0,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,worstLastFramesDur,timingHiccupsInLastFramesOfStimuli,cue.started,cue.stopped,motbox_path,participant,expName,date,psychopyVersion,response,wasUp,condition,flipStatus,offset,trialNumber,
0,-1,-1,0,0,-1,-1,0,2.2236571351531893,1.124533852096647,-9.013849073322671,199.188212165609,-25.534308045404213,199.188212165609,-42.34503907640483,199.188212165609,7.705564964329642,199.188212165609,1,"[16.72468602 16.65475802 16.60350396 16.66623598 16.65684907 16.68256591
 16.62765304 16.45887096 16.87296305 16.77134098 16.31095808 17.04700198
 16.58598892 16.64704201 16.87123999 16.49990305 16.68718702 16.64272894
 16.61710406 16.62877994 16.71974303 16.78715204 16.57829096 16.67422196
 16.63619804 16.69163001 16.55944507 16.72805299 16.63895801 16.73349191
 16.622319   16.67649404 16.714736   16.83859702 16.40877395 16.73432102
 16.80202596 16.54580398 16.68284403 16.71738701]",17.047001980245113,0,1637.439230972086,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,1000x1000xstatic,not_flipped,0,543,
0,-1,-1,0,0,-1,-1,0,1.7647701930254698,1.1090255480958149,-24.8667299733499,199.0923771779053,-41.33350995695237,199.0923771779053,-58.20613296097162,199.0923771779053,-8.147583923768433,199.0923771779053,1,"[16.73432102 16.80202596 16.54580398 16.68284403 16.71738701 16.66281803
 16.65827597 16.58674702 16.69089601 16.66397497 16.67701302 16.63931401
 16.71055693 16.666802   16.71975909 16.20926394 17.22334407 16.54941798
 16.60279301 16.636446   16.63819002 16.74486999 16.63570793 16.69759699
 16.54793404 16.77198301 16.63375995 16.70219109 16.74028498 16.61810698
 16.53864095 16.758885   16.31322899 17.05336303 16.98768302 16.27195801
 16.83416695 16.51188708 16.69296902 16.63192199]",17.223344068042934,0,1640.5966553520411,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,1000x1000xdynamic,not_flipped,-1,544,
0,-1,-1,0,0,-1,-1,0,2.8809886110248044,1.7307058499427512,-1.4543107270721878,-199.85443420079537,-9.787762190913089,-199.85443420079537,-18.111927204531856,-199.85443420079537,6.912139300024828,-199.85443420079537,1,"[16.63192199 16.66203095 16.67143207 16.66597999 16.78701502 16.53056301
 16.64098201 16.71820297 16.617744   16.62420598 16.73378004 16.63354703
 16.57724497 17.02868892 15.97294805 17.18550001 16.60746802 16.66836999
 16.77451003 16.52908896 16.66024898 16.70527505 16.70428796 16.62940707
 16.63570292 16.72748406 16.56747796 16.74331899 16.66823297 16.66685205
 16.67684899 16.67875401 16.59433299 16.71229105 16.70511498 16.63573098
 16.67667401 16.65252401 16.71676897 16.16033295]",17.185500008054078,0,1643.2883839190472,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,500x500xstatic,flipped,0,545,
0,-1,-1,0,0,-1,-1,0,1.8588555611204356,1.1921607080148533,-4.276613522235426,-199.091809771955,-12.566360520579043,-199.091809771955,-21.023664499081793,-199.091809771955,4.024782517079142,-199.091809771955,1,"[16.16033295 16.601476   16.61495504 16.66906592 16.70186908 16.70719101
 16.61222999 16.58160891 16.73424302 16.70436305 16.58295502 16.7502379
 16.67348202 16.65695198 16.64441009 16.26082195 17.31089305 16.41475793
 16.66481397 16.82232902 16.12671698 17.10907801 16.62842708 16.89488499
 16.48719097 16.583608   16.76756097 16.92008507 16.215913   17.00368396
 16.54264401 16.57588698 16.67214604 16.49532502 17.06848596 16.41244406
 16.8726769  16.52303303 16.67662605 16.68773091]",17.310893046669662,0,1647.180083616986,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,1000x500xstatic,flipped,-1,546,
0,-1,-1,0,0,-1,-1,0,2.817984299152158,1.618712710100226,1.2110209239816943,-199.6437836647965,-15.469469068741175,-199.6437836647965,-32.10778702905563,-199.6437836647965,17.462921972217288,-199.6437836647965,1,"[16.68773091 16.69290906 16.64153696 16.73418109 16.89074794 16.44883701
 16.74293505 16.12220495 17.21248799 16.74645499 16.484653   16.683241
 16.71657804 16.58929896 16.66108798 16.50530298 16.81874809 16.68560202
 16.62016497 16.71490294 16.67935099 16.61929605 16.68978494 17.74579007
 15.568453   16.67004393 16.83618    16.06103906 17.24183094 16.593348
 16.70101704 16.56330202 16.641455   16.87139296 16.49681304 16.67855703
 16.65877097 16.67814096 16.26955403 17.08120795]",17.74579007178545,0,1649.9919324830407,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,500x1000xdynamic,flipped,3,547,
0,-1,-1,0,0,-1,-1,0,2.8566265500849113,1.7234571211738512,-5.78070287266677,-199.27009189943783,-14.233781848102115,-199.27009189943783,-22.401718838605337,-199.27009189943783,2.521700159181601,-199.27009189943783,1,"[17.08120795 16.70019899 16.589295   16.69760805 16.63928491 16.70389599
 16.63383702 16.75988501 16.61377598 16.6656751  16.58384094 16.62739203
 16.79478795 16.78762701 16.457989   16.80168498 16.59598202 16.77457697
 16.16192306 17.05846703 16.65889297 16.671911   16.72825194 16.77000802
 16.32895297 16.84772701 16.705496   16.663349   16.68137999 16.62887703
 16.683731   16.69219602 16.70358703 16.18213695 17.05271797 16.76511706
 16.40108693 16.88809902 16.605741   16.69222408]",17.081207945011556,0,1653.79716558801,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,500x500xdynamic,flipped,0,548,
0,-1,-1,0,0,-1,-1,0,2.4420491250930354,1.5925853360677138,-7.563294928844895,-199.41240813373588,-24.610355931658177,-199.41240813373588,-41.368124976146845,-199.41240813373588,8.463472041908775,-199.41240813373588,1,"[16.69222408 15.80837194 16.40108204 17.057925   16.77782298 16.68639795
 16.54445601 16.581957   16.71539899 16.74469304 16.576614   16.59647899
 16.65158104 16.75144897 16.71817701 16.57496905 16.77972591 16.67905203
 16.716921   16.550567   16.66778501 16.655143   16.67532197 16.71173004
 16.60539594 16.73765108 16.58600592 16.70122007 16.73168701 16.57095202
 16.78601094 16.77034795 15.93388605 16.96158003 17.06665999 16.23313001
 16.73634094 17.03408407 16.07272995 17.18437497]",17.184374970383942,0,1657.6427351960447,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,500x1000xstatic,flipped,2,549,
0,-1,-1,0,0,-1,-1,0,1.748362385085784,1.1149823850719258,-18.284408611012804,-199.90449424623512,-35.25191964837741,-199.90449424623512,-52.28595971385966,-199.90449424623512,-1.8907416404692405,-199.90449424623512,1,"[16.23313001 16.73634094 17.03408407 16.07272995 17.18437497 16.78699395
 16.56438701 16.67398098 16.65837807 16.69798791 16.57487208 16.74789703
 16.63858292 16.715365   16.72804705 16.602583   16.15636202 17.16135
 16.68929402 16.81743993 16.23008202 17.12401805 16.01431496 17.16554002
 16.61709999 16.73486596 16.73646003 16.05285204 17.13909197 16.67954994
 16.19849901 17.17354904 16.15746494 17.41034701 16.86669106 15.76877397
 17.02645305 16.92603494 16.43624203 16.67545002]",17.410347005352378,0,1661.068287016009,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,1000x1000xstatic,flipped,-1,550,
0,-1,-1,0,0,-1,-1,0,1.7052660071058199,1.117091054096818,-16.157945271581593,-199.62333357031457,-32.78236429020781,-199.62333357031457,-49.920813299715704,-199.62333357031457,0.5033337483180729,-199.62333357031457,1,"[17.02645305 16.92603494 16.43624203 16.67545002 16.47564489 16.52721909
 16.70832792 16.70448598 16.7328011  16.16168593 17.17226708 16.63246693
 16.66002604 16.77880203 16.70442696 16.51317696 16.91636303 16.20687498
 16.91046706 16.62943291 16.79288701 16.32435399 16.91301609 16.70541801
 16.63397194 16.63220394 16.66807511 16.64596389 16.860937   16.07604511
 17.04980689 16.68061607 16.79519401 16.56379201 16.98955195 15.95393906
 17.08971197 16.65619796 16.66082803 16.63437299]",17.17226707842201,0,1663.7867995840497,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,1000x1000xdynamic,flipped,0,551,
0,-1,-1,0,0,-1,-1,0,1.775474472087808,1.1862847791053355,-7.578196183459955,-199.65469820378348,-15.843414182456332,-199.65469820378348,-24.210829176155972,-199.65469820378348,0.7732653127441829,-199.65469820378348,1,"[16.63437299 16.45578595 16.57558803 16.86569001 16.47298096 16.93069306
 16.54929097 16.63141197 16.61620301 17.46413705 15.45545598 17.15299499
 16.62451599 16.71257499 16.60456997 16.68680308 16.67953294 16.569264
 16.92007505 16.50949602 16.72151801 16.58954297 16.69374295 16.57288708
 16.88943501 16.31657197 16.85235603 16.77466591 16.61406306 16.83627593
 16.43419999 16.23366203 17.15146599 16.77210408 16.58635598 16.64274198
 16.73245104 16.52275294 16.71660901 16.72716206]",17.46413705404848,0,1666.477167254081,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,1000x500xdynamic,flipped,-1,552,
0,-1,-1,0,0,-1,-1,0,1.8240758071187884,1.2070503591094166,11.595160415055076,199.25098061887547,3.5486953622976642,199.25098061887547,-5.119952134663393,199.25098061887547,20.1520698667819,199.25098061887547,1,"[16.72716206 16.71991893 16.19547908 17.34155195 15.98939695 17.05799904
 16.68735303 16.739866   16.12378494 17.15186902 16.21491904 17.09856198
 16.72382397 16.18355303 17.12285099 16.63443306 16.97482192 16.52460604
 16.59682207 16.57725091 16.64087409 16.7211619  16.73733711 16.69202198
 16.57497196 16.66468999 16.19096997 17.11855305 17.045783   16.04242995
 16.948523   16.86459209 16.67440496 16.52517298 16.63778303 16.15306095
 17.28075999 16.14399301 17.07015501 16.70233405]",17.34155195299536,0,1669.2673540840624,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,1000x500xstatic,not_flipped,0,553,
0,-1,-1,0,0,-1,-1,0,2.333715962129645,1.7465957121457905,6.367981446441955,199.35061421385035,-1.972359534352326,199.35061421385035,-10.339830058160477,199.35061421385035,14.737538947724497,199.35061421385035,1,"[16.70233405 16.46877604 16.80563693 16.64419798 16.71501005 16.63963404
 16.65950497 16.69141301 16.65348897 16.63455495 16.75562805 16.72754704
 16.5353429  16.72173711 16.69522899 16.37827198 16.92174701 16.65731193
 16.62300399 16.60134504 16.68754802 16.70123695 16.6949851  16.85492799
 16.42161992 16.75805007 16.69396192 16.23820502 17.03854906 16.65523893
 16.62766701 16.83102606 16.53766097 16.65109699 16.66587195 16.65114611
 16.71274193 16.69204107 16.72404492 16.12400706]",17.03854906372726,0,1672.0857710200362,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,500x500xdynamic,not_flipped,1,554,
0,-1,-1,0,0,-1,-1,0,2.3106109021464363,1.576724423095584,-15.676222313014753,199.38849546806887,-32.31943123024512,199.38849546806887,-49.030524249939205,199.38849546806887,0.9006787652094292,199.38849546806887,1,"[16.12400706 16.66026399 16.67182194 16.65423508 16.70165395 16.64628403
 16.78410498 16.50460996 16.67744108 16.66294702 16.7515669  16.57125901
 16.84393908 16.33843    16.83680096 16.68319898 16.76406607 16.58271893
 16.25576604 17.25747692 16.43324504 16.739866   16.64312207 16.629269
 16.71044691 16.646276   16.70272101 16.41764608 16.92219393 16.64259704
 16.79899392 16.08750003 17.08573301 16.71463705 16.56715793 16.68841508
 16.72042301 16.655021   16.590607   16.7592389 ]",17.25747692398727,0,1675.3808004680322,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,500x1000xstatic,not_flipped,1,555,
0,-1,-1,0,0,-1,-1,0,2.3532649730332196,1.5978490391280502,-2.355372619440656,199.96769892750308,-19.040803627667827,199.96769892750308,-35.01095771100174,199.96769892750308,14.206481312776107,199.96769892750308,1,"[16.7592389  17.12491701 16.61479298 16.68309607 16.73728204 16.8047339
 16.04184799 17.13071007 16.62869798 16.65447897 16.68402704 16.82154601
 16.51397103 16.64323395 16.72465797 16.62149606 16.645825   16.74649294
 16.65423799 16.61479811 16.92754298 16.39625896 16.74413506 16.60127391
 16.69547707 16.77080698 16.48291398 16.64763701 16.78944903 16.65205695
 16.76708402 16.54579898 16.67243498 16.72402699 16.47338504 17.47348497
 16.00140601 16.67559904 16.56422799 16.70242904]",17.473484971560538,0,1678.7045227329945,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,500x1000xdynamic,not_flipped,2,556,
0,-1,-1,0,0,-1,-1,0,1.7494387950282544,1.1494070299668238,16.177791583584447,199.58504048595205,-0.9574813831133646,199.58504048595205,-17.17852643388341,199.58504048595205,32.771359610603945,199.58504048595205,1,"[16.67559904 16.56422799 16.70242904 16.82905399 16.70383499 16.58786496
 16.69364609 16.68480493 16.67756098 16.69803809 16.61820291 16.67687506
 16.69785101 16.61472092 16.67625608 16.65648993 16.81860804 16.20688802
 16.60011197 16.51602203 16.87437401 17.05286396 16.63066098 16.18769008
 16.92391292 16.90417202 16.27606596 16.91342506 16.42525103 16.60016901
 17.37875398 16.31506393 17.03016099 16.3213301  16.70176699 16.73616096
 16.22487302 17.09572901 16.60269592 16.639799  ]",17.37875398248434,0,1682.1059725370724,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,1000x1000xdynamic,not_flipped,1,557,
0,-1,-1,0,0,-1,-1,0,2.894594844081439,1.7122032741317526,-10.396602218737133,199.49274007510394,-19.05053371307371,199.49274007510394,-27.48242376116035,199.49274007510394,-2.644578756065348,199.49274007510394,1,"[16.639799   16.77634998 16.63726999 16.72077097 16.66248206 16.66278404
 16.64312999 16.7184259  16.58973703 16.81009901 16.56010596 16.84105105
 16.41433802 16.74276195 16.56720799 16.77832205 16.67716901 16.64500195
 16.66422398 16.71047101 16.56211307 16.75349299 16.72533096 16.62493905
 16.57848991 16.764406   16.55357506 16.77583903 16.64613001 16.78262791
 16.48274204 16.64896007 16.84627589 16.47594408 16.69326902 16.55093394
 16.82826097 17.26773207 15.58033493 17.2230131 ]",17.267732066102326,0,1684.8442921460373,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,500x500xstatic,not_flipped,-1,558,
0,-1,-1,0,0,-1,-1,0,1.71514002897311,1.215567487059161,16.07708460547387,199.42705030948855,7.739424611333604,199.42705030948855,-0.5766413883456636,199.42705030948855,24.40037859965473,199.42705030948855,1,"[17.2230131  16.0691581  17.05811894 16.68204099 16.62854303 16.70301694
 16.89053909 16.43141301 16.61292696 16.76270296 16.58875903 16.72326098
 16.60270605 16.74126391 16.65612811 16.64423093 16.60506101 16.774007
 16.59477397 16.73305605 16.62929403 16.63842099 16.523781   16.86540293
 16.83416206 16.47849102 16.62470796 16.83561597 16.72908303 16.67951595
 16.41715702 16.71039709 16.70912991 16.63960703 16.65127906 16.68424392
 16.63259999 16.64935902 16.66344597 16.71000908]",17.22301309928298,0,1688.717308214982,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,1000x500xdynamic,not_flipped,0,559,
0,-1,-1,0,0,-1,-1,0,1.7831200660439208,1.1174140240764245,-16.294716154458182,199.188212165609,-32.59329311107304,199.188212165609,-49.57307711732592,199.188212165609,0.49712381302360864,199.188212165609,1,"[16.63259999 16.64935902 16.66344597 16.71000908 17.13762095 16.67520707
 16.74800995 16.56602405 16.68731601 16.66587696 16.28053002 17.080619
 16.798742   16.09000994 17.01494004 16.76738495 16.6037241  16.70076896
 16.80531702 16.07455395 17.12234202 16.67924505 16.21970499 17.25684595
 15.98606003 17.22127094 16.21857809 17.07095094 16.70971396 16.72656205
 16.59019198 16.66730805 16.71197999 16.79859497 16.52426901 16.59200503
 16.94916701 16.33296895 16.78845903 16.77886001]",17.256845952942967,0,1691.4165889560245,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,1000x1000xstatic,not_flipped,0,560,
0,-1,-1,0,0,-1,-1,0,1.6930555100552738,1.1434515070868656,9.842310979263683,-199.93432266963646,-6.734647957375447,-199.93432266963646,-23.440009035868744,-199.93432266963646,26.560503005282776,-199.93432266963646,1,"[16.33296895 16.78845903 16.77886001 16.74226008 16.67203789 16.64544106
 16.92806103 16.37152792 16.66598103 16.90702606 16.42384694 16.76488901
 16.23474096 17.04557007 16.61586901 16.842613   16.29104698 16.86384191
 16.68085402 16.68031607 16.66583901 16.69789699 16.63858292 16.853326
 16.53423207 16.58228599 16.84176701 16.52603992 16.68014703 16.77381701
 16.58822398 16.60174504 17.03092002 16.24602801 16.782486   16.63499395
 16.71206707 16.59001899 16.70125895 16.27536805]",17.045570071786642,0,1694.1785037619993,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,1000x1000xstatic,flipped,1,561,
0,-1,-1,0,0,-1,-1,0,2.7848987500183284,1.1849117390811443,-8.217134168518829,-199.65469820378348,-16.488579688741016,-199.65469820378348,-24.89183017067437,-199.65469820378348,0.13563083004380516,-199.65469820378348,1,"[16.27536805 16.62576594 16.62284404 16.807187   16.65703196 16.57832204
 16.772156   16.39267802 16.85557794 16.69767208 16.61590801 16.68675395
 16.62067696 16.68642508 16.68559492 16.64362208 16.77956397 16.46814903
 16.76990394 16.76221401 16.58533001 16.74180303 16.60642494 16.62556198
 16.63908502 16.70040307 16.64194791 16.66222    16.66611806 16.90262498
 16.53977798 16.67646307 16.54847991 16.795523   16.53724699 16.68737002
 16.76886505 16.586354   16.65858296 16.67595003]",16.90262497868389,0,1696.8161929070484,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,1000x500xdynamic,flipped,-1,562,
0,-1,-1,0,0,-1,-1,0,2.471171597018838,1.5811892190249637,-10.877753639878668,-199.20845815096982,-26.60136475163136,-199.20845815096982,-43.99318775097463,-199.20845815096982,6.456967294862531,-199.20845815096982,1,"[16.67595003 16.67276002 16.70105394 16.79942897 16.40553307 16.73247898
 16.900021   16.39242901 16.75273094 16.61908801 16.70070004 16.65918296
 16.60012302 16.67723898 16.73693105 16.63240499 16.67222497 16.66492701
 16.68387896 16.62455511 16.61478297 16.74689294 16.40814508 16.99034392
 16.11830806 17.071118   16.779133   16.41122194 17.05903106 16.238802
 16.97400899 16.73157897 16.10245695 17.10115501 17.77598099 15.40866902
 17.31140108 15.80813492 17.28154498 16.02193608]",17.775980988517404,0,1700.6011165090604,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,500x1000xdynamic,flipped,1,563,
0,-1,-1,0,0,-1,-1,0,2.2202858860837296,1.5867498191073537,-13.397631903502967,-199.41240813373588,-30.14184589716407,-199.41240813373588,-46.808092940922705,-199.41240813373588,3.166491079751525,-199.41240813373588,1,"[16.02193608 16.70279703 16.66097599 16.65375393 16.81706705 16.57318603
 16.99217793 16.45489607 16.61841199 16.178258   17.13561395 16.23870304
 17.16750301 16.275106   16.90160297 16.64626505 16.64695691 16.77853602
 16.79420297 16.47127105 16.771722   16.47342194 16.80414705 17.29131502
 15.91435296 16.73398202 16.78083197 16.56833501 16.71170804 16.627901
 16.68790402 16.679961   16.69083093 16.551757   16.67613001 16.70025499
 16.66054002 16.74201805 16.55743294 16.66852704]",17.29131501633674,0,1704.0518876060378,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,500x1000xstatic,flipped,2,564,
0,-1,-1,0,0,-1,-1,0,1.7708185891387984,1.187582912039943,-6.552856465716037,-199.091809771955,-14.937552499033632,-199.091809771955,-23.245529962152364,-199.091809771955,1.7100985358393466,-199.091809771955,1,"[16.66852704 16.66904497 16.64642908 16.70881396 16.58880198 16.74626407
 16.56404196 16.71384997 16.80203306 16.62567898 16.59702603 16.50608401
 17.00852497 16.61287795 16.54502598 16.87082206 16.02484798 17.09622506
 16.66972297 16.45722997 16.89548395 17.35206507 15.94910293 16.74031105
 16.52764005 16.796335   16.57721493 16.77345496 16.60960505 16.90044405
 16.44393895 16.64707495 16.67442208 16.68999298 16.66493795 16.704896
 16.59834606 16.79218595 16.52557799 16.72672899]",17.352065071463585,0,1707.2483416959876,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,1000x500xstatic,flipped,-1,565,
0,-1,-1,0,0,-1,-1,0,2.278233893099241,1.7289188761496916,-2.5742916648734893,-199.85443420079537,-10.882586185121216,-199.85443420079537,-19.163180145201512,-199.85443420079537,5.71489735483261,-199.85443420079537,1,"[16.72672899 16.94703801 16.31122199 16.91223006 16.67691593 16.32234105
 17.082248   16.63862995 16.57219103 16.67536504 16.68586396 16.70700498
 16.52703003 16.77113399 16.71064401 16.71728306 16.57052594 16.62702207
 16.7244029  16.68390306 16.34232595 17.10998907 16.63177693 16.69811108
 16.66536694 16.70448703 16.41619497 16.83220104 16.86090999 16.515658
 16.61814703 16.93800197 16.46145701 16.59757399 16.70939301 16.771661
 16.60422899 16.60193293 16.59483102 16.74180606]",17.109989072196186,0,1709.9885966060683,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,500x500xstatic,flipped,0,566,
0,-1,-1,0,0,-1,-1,0,1.8839912050170824,1.1306967859854922,-2.624130344949844,-199.62333357031457,-19.190599329769793,-199.62333357031457,-35.8597493059935,-199.62333357031457,14.122248740866599,-199.62333357031457,1,"[16.60422899 16.60193293 16.59483102 16.74180606 16.78280393 16.73425001
 16.521552   16.83209301 16.63716696 16.599303   16.66141103 16.65828703
 16.60014002 16.74656593 16.754271   16.80716802 16.00636996 17.06518908
 16.84371196 16.37875696 16.7704171  16.63394098 16.72859897 16.70780894
 16.74320502 16.42564498 16.88341401 16.61549101 16.64619404 16.70298004
 16.68217499 16.14139893 17.214644   16.91681903 16.06564596 16.93091705
 16.67165896 16.57806209 16.73291298 16.61970792]",17.21464400179684,0,1713.2096663339762,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,1000x1000xdynamic,flipped,0,567,
0,-1,-1,0,0,-1,-1,0,2.4731940421042964,1.7186537240631878,-8.216383875346981,-199.27009189943783,-16.56253235088592,-199.27009189943783,-24.8889628648751,-199.27009189943783,0.13300764001975085,-199.27009189943783,1,"[16.61970792 16.10893605 17.47592201 15.94952797 17.18484703 16.51691901
 16.69099694 16.76841697 16.41640102 16.82817307 16.78829198 16.39054692
 16.82429004 16.693376   16.61392499 16.710305   16.77542005 16.52686193
 16.67629601 16.72247297 16.34278602 16.48659806 17.131845   16.57317695
 16.76106104 16.65996492 16.61795098 16.35159203 17.04827801 16.615876
 16.20543306 17.14169502 16.71568991 16.64190507 16.43686101 16.85546595
 16.66934695 16.69876906 16.66146202 16.69442095]",17.475922009907663,0,1716.0839813210769,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,500x500xdynamic,flipped,0,568,
0,-1,-1,0,0,-1,-1,0,2.3700938151450828,1.715473503107205,-9.52176560531301,199.79757329216227,-17.849886120529153,199.79757329216227,-26.19421362760408,199.79757329216227,-1.1478195956435595,199.79757329216227,1,"[16.69442095 16.94486802 16.72726194 16.70104405 16.58766193 16.74429607
 16.11314993 17.30431698 16.24154602 16.95042907 16.63772494 16.69512107
 16.20331896 17.38541399 15.955045   17.12723495 16.59393404 16.80429501
 16.57307404 16.63884299 16.77471295 16.15955203 17.22077094 16.08121907
 17.21668395 16.58803399 16.65872801 16.70340507 16.70095092 16.74747909
 16.57229394 16.63519198 16.65101899 16.68594801 16.64938498 16.64230507
 16.69432793 16.66378905 16.71196602 16.15858497]",17.385413986630738,0,1719.552806688007,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,500x500xdynamic,not_flipped,-1,569,
0,-1,-1,0,0,-1,-1,0,1.842479029088281,1.2098264350788668,13.340195139296199,199.42705030948855,4.982589184198375,199.42705030948855,-3.3009143440203417,199.42705030948855,21.686496177114392,199.42705030948855,1,"[16.15858497 16.77348407 16.63389301 16.61773096 16.742407   16.62959496
 16.70186105 16.65349898 16.61099901 16.93399507 16.43318497 16.63128694
 16.65022608 16.721047   16.52539801 16.78188797 16.69866196 16.67007606
 16.59364102 16.87124092 16.49375004 16.74052398 16.591441   16.78159798
 16.53523603 16.70996204 16.51234692 16.836175   16.86049497 16.49544109
 16.61847497 16.74639306 16.59186196 16.67116804 16.726317   16.58636797
 16.60451398 16.70772501 16.66397101 16.41372393]",16.933995066210628,0,1722.8972025649855,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,1000x500xdynamic,not_flipped,0,570,
0,-1,-1,0,0,-1,-1,0,2.2825667570577934,1.559968269080855,-24.074297821162265,199.64258703729138,-41.20205978771112,199.64258703729138,-57.33760977537743,199.64258703729138,-7.399496812386436,199.64258703729138,1,"[16.41372393 15.894123   16.96012903 16.82901999 16.522591   16.98698103
 16.69813797 16.29503502 17.40133995 16.28329    16.43055107 16.51496091
 17.06108206 16.85636595 16.10017207 17.08093798 16.85868099 16.16835501
 17.11448794 16.254446   16.90549799 16.65744802 16.67977602 16.64722094
 16.79107302 16.54474007 16.65852196 16.88612101 16.50370902 16.66981203
 16.64225897 16.65448397 16.64559904 16.651007   16.73563593 16.73064905
 16.14698803 17.10404991 16.67657308 16.63912996]",17.401339951902628,0,1725.7362151059788,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,500x1000xdynamic,not_flipped,0,571,
0,-1,-1,0,0,-1,-1,0,2.9931964490097016,1.126523465034552,-6.918503199937003,199.188212165609,-23.54039216437395,199.188212165609,-40.4483451230919,199.188212165609,9.81101382500474,199.188212165609,1,"[16.14698803 17.10404991 16.67657308 16.63912996 16.66918199 16.514446
 16.81373606 16.67295699 16.71181899 16.60960796 16.63983497 16.74763509
 16.61817892 16.64039399 16.58244303 16.88276196 16.49109204 17.02189399
 16.38834598 16.659213   16.67291299 16.64974203 16.64193207 16.72983298
 16.596467   16.69099892 16.68548607 16.69955498 16.63830003 16.645942
 16.66685601 16.68860996 16.670782   16.87840594 16.4960681  16.36053296
 16.89438603 16.60367998 16.743502   16.568925  ]",17.10404991172254,0,1729.0063731850823,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,1000x1000xstatic,not_flipped,0,572,
0,-1,-1,0,0,-1,-1,0,2.567416446050629,1.7341205400880426,-0.2831362138961042,199.31622363510542,-8.610904223517753,199.31622363510542,-16.940331209683098,199.31622363510542,8.04854777432116,199.31622363510542,2,"[16.743502   16.568925   16.03103499 16.93959697 16.59202203 17.008867
 16.35418006 16.67303697 16.65966003 16.65832393 16.73196803 16.65870601
 17.34122494 15.99453506 16.47742896 21.42593404 11.90124301 16.762099
 16.80124493 16.68797806 16.55967499 16.70057804 16.63376892 16.81968709
 16.504645   16.70024195 16.68062503 16.71122992 16.53869601 16.63415506
 16.72986394 16.97166299 16.38665306 16.64061099 16.52917196 16.87035698
 16.65589307 16.64775703 16.67292893 16.61999105]",21.42593404278159,1,1733.0086998370243,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,500x500xstatic,not_flipped,1,573,
