prot_id,trial_id,trajectory_id,Var1,Var2,Var3,noise_present,direction,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].penultimatex0,P.objects[0].penultimatey0,P.objects[0].antepenultimatex0,P.objects[0].antepenultimatey0,P.objects[0].preantepenultimatex0,P.objects[0].preantepenultimatey0,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,timingHiccupsInLastFramesOfStimuli,mouse.x.firstBadClick,mouse.y.firstBadClick,mouse.x,mouse.y,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
1,44,52,1500,2000,2500,noise,0.09287254234274167,,,,,0,43,43,43,4.607076734304428,3.3338853754103184,330.928609896263,152.60587065506138,289.44388674920833,148.7419634233484,248.51885659030876,144.93018626797235,372.48903507170405,156.4768288104096,3,"[16.56662207 16.6574649  16.66646707 16.74885396 16.60275995 16.65038499
 16.66659396 16.67361497 16.65960904 16.88753907 16.45129803 16.62940788
 16.70592208 16.70883689 16.84676716 16.50234405 16.64876798 16.56462299
 16.69623097 16.66977396 16.73208294 16.61343314 16.67180099 16.68482996
 16.98765694 16.31683204 16.76567108 17.30166702 15.7893349  16.7834179
 16.655799   16.70664921 16.67106198 16.6570649  16.84509311 16.85864595
 16.436151   16.67453186 16.695617   16.7890552 ]",0,nan,nan,327.0,124.0,4.6054746164008975,[],3.334022791357711,None,317.3153569709975,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,45,103,2500,1500,2000,noise,4.229841747829839,,,,,0,44,44,44,4.273978093173355,2.616575156338513,349.7587956432837,-366.9892218824282,365.0493093107989,-337.800651289407,380.73197908976726,-307.8634808395377,334.2642408970711,-396.56729328352816,3,"[16.695617   16.7890552  16.65410702 16.68844488 16.69836114 16.69302792
 16.62053098 16.69146307 16.59869798 16.73709997 16.63058111 16.77721296
 16.1740249  17.07548997 16.84447518 16.783142   16.58063079 16.50133799
 16.86676615 16.49820805 16.83592191 16.39104099 16.62564301 16.89959201
 16.47390611 16.65982278 16.63692202 16.65318012 16.65596594 16.71160501
 16.68172795 16.6531431  16.72612992 16.33969811 17.56645693 16.09460497
 16.84337296 16.5165551  16.705791   16.51477301]",0,nan,nan,230.0,-394.0,4.27213267236948,[],2.6166765792295337,None,322.73189316201024,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,46,5,1500,2000,2500,no_noise,0.2504639470687344,,,,,0,45,45,45,3.436030012089759,1.885759063065052,371.9246400087165,-277.91339530203993,331.4284356633524,-288.2737893639721,290.85842112815914,-298.6530667426195,413.3578315247806,-267.31328602540174,3,"[16.51477301 16.42816397 16.99512312 16.92090579 16.55849512 16.73627389
 16.42779913 16.81579091 16.483702   16.61189715 16.79490996 16.61299006
 17.50028296 15.77470195 16.69714507 16.64082985 16.7051421  16.84529986
 16.43528021 16.68816688 16.76568901 16.67948905 16.57844288 16.65914315
 16.64593397 16.91620098 16.42509201 16.69117203 16.44536387 16.84122207
 16.82343497 16.53441298 16.76365803 16.4516971  16.77823998 16.53642883
 16.75005909 16.72945009 17.00874092 16.30490995]",0,nan,nan,338.0,-252.0,3.425959992222488,[],1.885836911154911,None,327.8154191058129,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,47,151,2000,1500,2500,no_noise,0.7866992739596399,,,,,0,46,46,46,4.483397130155936,3.166930601000786,-275.6282130999911,75.77028461895868,-305.10864449783156,46.213038632159616,-334.3917516758,16.85363101574269,-245.36745978540898,106.10988573926215,3,"[17.00874092 16.30490995 16.46812586 16.64873003 16.52422803 16.71372098
 16.40873309 16.80389699 16.70840289 16.71828795 16.56257804 16.6824481
 16.72418602 16.64695982 16.70983899 16.6181121  16.64968301 16.73869393
 16.68680809 17.49960496 16.15061797 16.34693402 16.85956097 16.37390512
 16.89781202 16.4439308  16.66734205 16.76093508 17.51568308 15.74568101
 16.61414583 16.85398398 16.59495616 16.58527087 16.64943411 16.74978086
 16.59081317 16.71350491 17.07105408 16.20639884]",0,nan,nan,-212.0,103.0,4.472674478078261,[],3.167020995169878,None,332.04828613996506,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,48,109,2000,1500,2500,noise,4.472150865800066,,,,,0,47,47,47,4.208760210312903,2.269810712430626,-455.85245492800624,-345.2809150840301,-445.9896386991178,-305.01944309069756,-436.248828512372,-265.2560177743736,-465.89325400111863,-386.2689393248866,3,"[16.20639884 16.60768013 16.83867187 16.590541   16.61206712 16.67068596
 16.64732792 16.67235605 16.553642   16.75086096 16.7029521  16.64852584
 16.69180719 16.61980688 16.73092204 16.62065904 16.67118003 16.61364501
 16.78138389 16.52681502 16.96343604 16.47081692 16.94382005 16.29822492
 16.73765713 16.66203886 16.73743804 16.58198307 17.05923607 16.28127182
 16.69795206 16.499185   16.81237505 16.68161689 16.62275498 16.77828119
 16.62618294 16.58597705 16.87864191 16.5454261 ]",0,nan,nan,-404.0,-326.0,4.207300913287327,[],2.26990974531509,None,337.33164499583654,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,49,188,2500,2000,1500,noise,5.7500412139652575,,,,,0,48,48,48,3.4597217713017017,2.270291215274483,218.08712637856365,-122.81921764325531,195.81091052187708,-109.6729472205486,174.21748465786132,-96.92962413608447,238.83639810985835,-135.06436462013494,3,"[16.5454261  16.91462798 16.67877613 16.54661493 16.64810791 16.77981205
 16.58047806 16.87441394 16.94932301 16.59736503 16.27641101 16.66447707
 16.94644289 16.32426004 16.89497591 16.44795015 16.66048984 16.47488005
 16.84014895 16.65059407 16.77693613 16.66925498 16.56271494 16.736886
 16.63463889 16.60064398 16.69243816 16.77418198 16.70439006 16.70359401
 16.53520786 16.51851903 17.02218805 16.02519583 17.06512715 16.68773405
 16.70956286 17.18828105 16.10521297 16.6329951 ]",0,nan,nan,276.0,-155.0,3.458211285294965,[],2.270391071215272,None,342.3482777448371,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,50,49,1500,2000,2500,no_noise,3.8462997623495014,,,,,0,49,49,49,5.2479933279100806,3.697168351849541,-166.8470920596403,-247.18355028231747,-135.00397778010813,-220.105215586484,-103.3444080232064,-193.18296110227004,-198.4298758267292,-274.0405084919946,3,"[16.6329951  16.51052595 16.63117204 16.76494791 16.75902121 16.58407785
 16.65927796 16.67317702 16.68858109 16.62629191 16.69037715 16.68345602
 16.69667382 16.66759211 16.66358695 16.59738715 16.54827991 16.75913809
 16.70899894 16.63828292 16.77167509 16.56490285 16.7297381  16.66647289
 16.65850217 16.61550906 16.62885398 16.77926397 16.61749091 16.73183893
 16.60454203 16.62257407 16.75151591 16.99056407 16.30902803 16.64953795
 16.62912196 16.7109652  16.59036288 16.7704199 ]",0,nan,nan,-143.0,-218.0,5.238486906979233,[],3.697264069924131,None,346.6150065967813,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,51,16,2000,1500,2500,no_noise,0.12246561080711248,,,,,0,50,50,50,5.747205407824367,3.4807810448110104,492.74482106368447,-324.6549982988466,451.31449697864537,-329.75430661546693,410.32719700022403,-334.79908684037594,534.0845614151772,-319.5668391681432,3,"[16.7704199  16.55429997 16.75846917 16.57804102 16.65818994 17.04178401
 15.91895591 17.07553002 16.56891708 16.80123596 16.72941889 16.93307701
 16.82264102 15.9803601  17.04445295 16.63574507 16.67487994 16.62951591
 16.69982704 16.58208901 16.73272508 16.66945708 16.69068984 16.51893696
 16.77076099 16.63112314 16.65672893 16.70406293 16.94971812 16.64809603
 16.39225287 16.797574   16.5624721  16.93431707 16.50928287 16.67994796
 16.488906   16.715504   16.68611914 16.67592884]",0,nan,nan,404.0,-311.0,5.738412219798192,[],3.4808928058482707,None,352.6648639899213,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,52,22,2500,2000,1500,noise,5.033564442106124,,,,,0,51,51,51,3.8192107272334397,2.1691922321915627,-375.19543126591304,-314.87369365896615,-383.08225139969653,-291.1677983398452,-390.98652841060635,-267.4094318226071,-367.26379267447487,-338.7143025442014,3,"[16.67592884 16.66699699 16.45930693 16.89237519 16.8471029  16.51509409
 16.70244383 16.63893205 16.56655013 17.10368088 16.21374115 16.77891193
 16.64236397 16.62760996 16.62643603 16.77417406 16.5754559  16.75113593
 16.53896412 16.50348003 16.92807791 16.69848105 17.02577807 16.27728599
 16.85480005 16.68413379 16.4302811  16.64235094 16.70717611 16.67294092
 16.62909612 16.62818785 16.71074517 16.6321029  16.68263995 16.692993
 16.67908998 16.67232299 16.74332307 16.55597193]",0,nan,nan,-394.0,-297.0,3.813955487217754,[],2.1693968432955444,None,359.21522811078466,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,53,133,2500,2000,1500,noise,4.878521895641738,,,,,0,52,52,52,3.8700605081394315,2.2365297561045736,451.73268552962764,-367.9626498686984,447.6836855301203,-343.8152358898192,443.4806007908934,-318.74889180516385,455.8829361361214,-392.71390191199106,3,"[16.55597193 16.70730091 16.68944396 16.81971503 16.47534012 16.88452787
 16.44527004 16.89177589 16.438819   16.77254611 16.48671203 16.67402498
 16.64762595 16.7487401  16.62794896 16.696634   16.75622002 16.62098197
 16.67664992 16.579394   16.69910504 16.68009302 16.78693108 16.53504488
 16.77472796 16.61330205 16.67219098 16.62415196 16.65669004 16.59276499
 16.85162308 17.48929685 15.76758013 16.65997389 16.66536112 16.636485
 16.87573409 16.39241981 16.72707102 16.63564099]",0,nan,nan,380.0,-383.0,3.8650544080883265,[],2.2366328150965273,None,363.84835575986654,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,54,81,2000,1500,2500,no_noise,3.161824734554318,,,,,0,53,53,53,4.714330382179469,3.3149572391994298,-307.7173289665629,283.15503812077037,-265.92692330625175,284.0006603762995,-224.3712373926046,284.84153311484135,-349.7291188178741,282.30493619111564,3,"[16.63564099 16.86194213 16.32601605 17.00800192 16.40450512 16.70039399
 16.64587483 16.66609012 16.77175006 16.5087129  16.63985709 16.77663787
 16.59094007 16.68233098 16.66826406 16.73302497 16.60576789 16.70528203
 16.82954794 16.85749204 16.50972012 16.47161087 16.92388207 16.876115
 16.11085492 16.95619803 16.46104897 16.68112399 16.61859709 16.71859692
 16.59647003 16.6793461  16.6710089  16.64735517 16.64643385 16.69503213
 16.626328   16.71290002 16.827096   16.56082482]",0,nan,nan,-289.0,264.0,4.706349791260436,[],3.3150593743193895,None,368.5312244629022,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,55,35,2500,1500,2000,noise,3.939319490343116,,,,,0,54,54,54,3.7090925751253963,2.101477747084573,-157.07970253001955,-85.12930925394289,-133.6776771252813,-61.14301918453853,-110.52881240745904,-37.41621031667611,-180.39548486691118,-109.02720307532742,3,"[16.56082482 16.46443689 16.82699705 16.61151904 16.74488001 16.74676687
 16.62494498 16.63920912 16.73853793 16.68596012 16.63243794 16.77350304
 16.55892795 16.80912287 16.34188811 16.72230498 16.75649313 16.59737295
 16.6309569  16.61133696 16.73353999 16.66190405 16.60469105 16.78020693
 16.47569798 16.73647319 16.73200889 16.6576379  16.61964599 16.68349211
 16.62008697 16.79665106 16.80089789 16.40082803 16.74887515 16.68279083
 16.57478209 16.75686403 16.70215791 16.44794294]",0,nan,nan,-155.0,-158.0,3.7075030291453004,[],2.1015742272138596,None,374.0484984619543,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,56,117,2000,1500,2500,no_noise,5.5839933981157985,,,,,0,55,55,55,4.466098786331713,3.232669400284067,-40.15381283942406,-249.62454886323678,-71.64794267466287,-223.14088536973244,-103.22566204961134,-196.58693076950985,-8.14173489632535,-276.5437590274198,3,"[16.44794294 17.22161309 16.56155894 16.76076604 16.62160107 16.63481304
 16.69933996 16.69095387 16.62484417 16.73516096 16.60915487 16.65475895
 16.70115604 16.63990808 16.85186196 17.01241196 16.23429009 16.66332805
 16.53584093 16.91019093 16.4540261  16.63351199 16.70125709 16.74509491
 16.60314808 16.62210189 16.92214608 16.43948397 16.64822409 16.67745691
 16.65522507 16.64812886 16.81509404 16.820024   16.34108205 16.94205194
 16.53338503 16.48732694 16.71959995 16.89821808]",0,nan,nan,6.0,-262.0,4.456417929381132,[],3.2158750942908227,None,378.56461612088606,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,57,218,1500,2500,2000,no_noise,4.025891532713315,,,,,0,56,56,56,4.7674352310132235,3.5333214551210403,-537.9820089892156,-32.614554332727785,-516.8026547756102,-6.769199548781742,-495.626415585696,19.072353943980183,-559.0353900981605,-58.306183013868946,3,"[16.71959995 16.89821808 16.19394496 17.14863116 16.59570099 16.59067883
 16.845759   16.51152712 16.70912793 16.65127603 16.65568305 16.69311593
 16.76043612 16.5015969  16.67753491 16.65563812 16.6782469  16.70599519
 16.68154681 16.61949907 16.70971606 17.43197697 15.94234188 16.60259417
 16.69906289 16.62652008 16.67394885 16.69845614 16.73408505 16.8194219
 16.45854092 16.64109412 16.60312107 16.73891582 16.60914416 16.68563695
 16.69846009 16.71204297 16.60099882 16.68823115]",0,nan,nan,-470.0,-38.0,4.756590581033379,[],3.5334106530062854,None,383.83104422478937,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,58,12,1500,2000,2500,noise,2.9237876533658564,,,,,0,57,57,57,3.918999558314681,2.5855793764349073,-8.65488798117612,-311.0362830232079,31.759453233303873,-319.9806147304722,72.87613160982762,-329.08038473906424,-49.364899465283315,-302.02651481770926,3,"[16.68823115 16.61401615 16.53679693 16.83083014 16.654887   17.09997677
 16.48952416 16.70611999 16.37068205 16.66356297 16.77049487 16.77033002
 16.4646341  16.67439193 16.67844993 16.92619803 16.58939407 16.40325296
 16.64737193 16.71545603 16.63600211 16.66627591 16.72526402 16.7117021
 16.69477695 17.33178599 15.92432801 16.78353199 16.81264606 16.39780682
 16.90050005 16.41235896 16.80679712 16.57278603 16.64850092 16.61268412
 16.8298569  16.58499194 16.64883294 16.6530502 ]",0,nan,nan,-96.0,-334.0,3.914187722373754,[],2.5856835034210235,None,389.39784429385327,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,59,147,1500,2000,2500,noise,3.384097332985938,,,,,0,58,58,58,4.182928497204557,3.066624367143959,-67.95508062632115,-166.46443770399813,-27.341700837832104,-156.41778363007452,12.946565738805576,-146.4515537905127,-108.23300631823287,-176.4281094877616,3,"[16.64883294 16.6530502  16.91477117 16.13707002 17.058203   16.67601592
 16.51040697 17.03112596 16.48204401 16.87792013 16.27507992 16.98738895
 16.44310006 16.86840295 16.39844105 17.01218402 16.46914007 16.29211195
 16.9152189  16.62550401 16.75194502 16.64561103 16.602922   16.70917403
 16.75432106 16.57591294 16.65490586 16.66441001 16.73217909 16.57502307
 16.73180284 16.65811916 16.61493001 16.68405184 16.73889812 16.65849797
 16.59766608 16.73983899 16.59279503 16.63595485]",0,nan,nan,-86.0,-173.0,4.17939698509872,[],3.066724699223414,None,394.1308747488074,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,60,173,2500,1500,2000,no_noise,6.192347992560821,,,,,0,59,59,59,5.231504414230585,3.6482973431702703,461.3360589540107,-350.3772401368944,428.2266838841559,-347.3613737925164,394.9503558726322,-344.3303000406652,494.59624783645853,-353.4068438079572,3,"[16.63595485 15.38835396 17.09372085 16.81669103 16.58328297 16.55900013
 16.53940789 17.00338605 15.78675094 17.13878708 16.71830495 16.66556811
 16.62633708 16.35461999 17.01337798 16.57858095 16.74026088 16.63430408
 16.68649307 16.68005995 16.61234791 16.37585904 17.01266505 16.72294107
 16.55590301 17.02504    16.83069603 16.03947184 16.67770511 16.81428985
 16.6400231  16.61989    16.87436411 16.45557885 16.734445   16.632766
 16.68778714 16.62896387 16.69366192 16.66399906]",0,nan,nan,419.0,-350.0,5.222005057148635,[],3.648395652184263,None,399.14742941991426,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,61,68,2000,2500,1500,no_noise,4.096385622629404,,,,,0,60,60,60,3.5697680602315813,2.3695087472442538,182.93155124651312,-24.03997648640216,197.24007409015715,-3.8271307263738596,211.69986843865834,16.599407783701203,168.4655576117049,-44.475272379703696,3,"[16.66399906 16.66899701 16.58572094 16.72027796 16.66572713 16.69673994
 16.59497595 16.88128291 16.51869621 16.74649189 16.62154892 16.62960602
 16.66418905 16.72376599 16.62775711 16.71881601 16.64078492 16.65445603
 16.64153091 16.64479007 16.69055806 16.86186786 16.43369603 16.68179501
 16.77586301 16.58786112 16.62065997 16.70946693 16.64093509 16.66730782
 16.67300519 16.65815082 17.74380216 15.56114689 16.753298   16.74936991
 16.68846118 16.50152099 16.6907669  16.65129699]",0,nan,nan,161.0,-64.0,3.560768601251766,[],2.3696016361936927,None,405.1810838789679,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,62,106,1500,2000,2500,noise,0.17510597784397894,,,,,0,61,61,61,4.306405767099932,2.966756301233545,-121.38384205515189,334.21792524468134,-162.56766709210953,326.93176899232054,-203.88120805897717,319.62266366874314,-80.7343788312934,341.40954332187164,3,"[16.6907669  16.65129699 16.73267479 16.36215206 17.117257   16.65437501
 16.91660495 16.20816905 16.71624114 16.78739581 16.5128361  16.64943295
 16.73735003 16.61116793 16.69736998 16.64543315 16.70523407 16.59100293
 16.70978591 16.61793515 16.68978599 16.66533481 16.69976907 16.56334312
 17.0672189  16.30523102 16.97637094 16.12139912 17.0254109  16.00812795
 17.04257517 16.87770779 16.65239106 16.61931514 16.65263786 16.70365804
 16.79514791 16.72173617 16.51318395 16.6602931 ]",0,nan,nan,-55.0,317.0,4.304471037117764,[],2.9668548521585763,None,409.5476048309356,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,63,152,2000,2500,1500,noise,4.332851022168159,,,,,0,62,62,62,5.10038309940137,3.517374037299305,194.54884252686838,-293.4305264474586,203.96200910094885,-269.831359404942,213.15550105601073,-246.7829249972324,185.42003225470398,-316.3168014131487,3,"[16.51318395 16.6602931  16.69585193 16.77792403 16.49900991 16.6819091
 16.72339696 16.65267698 16.60130708 16.71827608 16.69591991 16.57809387
 16.71253121 16.73365897 16.48328593 16.68937807 16.82220586 16.80612611
 16.40167204 16.6596109  16.75314712 16.65596385 16.63457206 16.66832203
 16.68159198 16.72905893 16.59352798 16.77365415 16.56399691 16.72045304
 16.64002589 16.73000911 16.82184706 16.67767088 16.44671801 16.71878109
 16.59010397 16.87730802 16.48394694 16.67014696]",0,nan,nan,163.0,-355.0,5.094926630379632,[],3.517484800424427,None,414.66413294291124,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,64,13,2000,2500,1500,no_noise,4.206478333141268,,,,,0,63,63,63,3.653163341106847,2.2692469742614776,38.60337628560492,-206.7065618841614,50.74044687354463,-184.79857528569383,62.820698002663725,-162.99315049844378,26.507916027931287,-228.53943986797424,3,"[16.67014696 16.59105113 17.1342839  16.37660502 16.82581892 16.55601407
 16.47342602 16.77800994 16.55305014 16.77669096 16.81462    16.50994387
 16.59713616 16.71033096 16.76882501 16.55003289 16.701421   16.62193704
 16.69833506 16.67347807 16.6264798  17.00433018 16.85258304 16.42240887
 16.66339813 16.50008396 16.83157799 16.38454292 16.68998296 16.70204895
 16.64507412 16.68608491 16.67723199 16.56085509 17.66718598 15.7286569
 16.63311012 16.70918404 16.63743285 16.7296112 ]",0,nan,nan,33.0,-213.0,3.639755168231204,[],2.2693444611504674,None,420.58076872699894,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
