prot_id,trial_id,trajectory_id,Var1,Var2,Var3,direction,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].penultimatex0,P.objects[0].penultimatey0,P.objects[0].antepenultimatex0,P.objects[0].antepenultimatey0,P.objects[0].preantepenultimatex0,P.objects[0].preantepenultimatey0,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,timingHiccupsInLastFramesOfStimuli,mouse.x.firstBadClick,mouse.y.firstBadClick,mouse.x,mouse.y,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
1,1,203,1500,2000,1500,5.308173372236032,,,,,0,0,0,0,4.356611153576523,3.399141054600477,169.66426971591213,24.835642222293814,155.6379454763303,45.52447741411632,141.62564200136416,66.19263197119494,183.64878898631295,4.208469380693092,0,"[16.60580793 16.86708303 16.544885   16.90870291 16.36348409 17.05900487
 16.27618796 16.64248202 16.81395108 16.5796869  16.5886092  16.81180298
 16.5826499  16.57443098 16.70953096 16.72874717 16.90832991 16.46001195
 16.6612051  16.71949797 16.82942407 16.62533288 16.70291997 16.73005405
 16.33231412 16.63077995 17.02619903 16.38691593 16.59986889 16.8330681
 16.56491612 16.64240495 16.67999686 16.61338308 16.691481   16.6621909
 16.64363407 16.66125795 16.55156515 17.26629492]",0,nan,nan,164.0,-27.0,4.354378361720592,[],3.3992764276918024,None,87.776278574951,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
1,2,117,1500,2500,2000,6.081148799570947,,,,,0,1,1,1,3.9596171816810966,2.8675415616016835,170.06902109319765,59.01526082909841,137.4373314411216,65.69924586336538,104.74141210187838,72.39638713539871,202.6278371753795,52.34620256864425,0,"[16.55156515 17.26629492 16.61308785 16.61968208 16.74818899 16.6424131
 16.63491083 16.62801206 16.76520891 16.61995309 16.60385798 16.76922198
 16.79909392 16.50746702 16.67774701 16.66172501 16.67530905 16.60199906
 16.73987089 16.67510415 16.36736793 16.88065892 16.71974198 16.6231771
 16.74433006 16.54195483 16.79022214 17.14827097 16.16872894 16.73008804
 16.63274202 16.76848205 16.49895287 16.62332914 16.7485259  16.64061495
 16.69013198 16.64989605 16.62048209 16.71513496]",0,nan,nan,192.0,27.0,3.9578253105282784,[],2.8676553475670516,None,92.94306637905538,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
1,3,93,1500,2000,2000,0.3664661722156053,,,,,0,2,2,2,4.2903946144506335,3.048858805326745,353.37150280699046,210.86221819439348,322.2771867214197,198.92811830550147,291.1351895359777,186.9757182550266,384.7064676560048,222.88867986327028,0,"[16.71513496 16.63266285 16.8341801  16.45613299 16.70730999 16.70422312
 16.7169699  16.67114301 16.66366588 16.61710814 16.64652885 16.96442603
 16.44617505 16.52984601 16.2690361  17.115328   16.79206383 16.53565513
 16.60879795 16.83117007 16.62816992 16.61870512 16.69834601 16.3032799
 16.99480903 16.61174605 16.32473595 17.10811793 16.63234411 16.9229419
 16.79798402 16.32788801 16.80909796 16.44502115 16.67928393 16.65797387
 16.66529011 16.66858699 16.74750308 16.59875386]",0,nan,nan,348.0,185.0,4.288271279307082,[],3.032392008462921,None,97.70974469394423,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
1,4,122,2500,2500,1500,2.7002663109876095,,,,,0,3,3,3,4.7708676715847105,3.2312192746903747,-566.1164403445829,270.8273583904232,-543.2364794644927,260.01882262901864,-521.0869856410784,249.55536085379734,-588.399005245,281.3536831881004,0,"[16.59875386 16.626189   16.7501301  16.62796293 16.55974006 16.69380697
 16.71415009 16.66888804 16.69490896 16.62716083 16.60859399 16.78442699
 16.7044492  16.76986786 16.49947814 16.65299991 16.67022402 16.66307799
 16.61836612 16.6834488  16.53670403 16.76980895 16.6779221  16.76505711
 16.63461491 16.62995503 16.67950791 16.64117607 16.6847799  16.67357516
 16.64358098 16.67453093 16.61915798 16.75079903 16.5885461  16.95629698
 16.36905596 16.83923905 16.45977283 16.81677112]",0,nan,nan,-520.0,214.0,4.769216017564759,[],3.231328636640683,None,102.80951886391267,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
1,5,58,2500,2000,2000,2.561033419264517,,,,,0,4,4,4,4.086343778530136,2.365029248408973,-573.8793556687324,427.7680398243848,-545.9792099252353,409.4664363222382,-518.1793643452916,391.23062652029057,-601.8900465608308,446.142157409339,0,"[16.81677112 17.094685   16.41195384 16.54194621 16.94135088 16.61323593
 16.69747708 16.36139606 16.7117659  16.827096   17.243471   16.11035108
 17.07523293 16.67623408 16.31942694 16.69278205 16.63074293 16.63045096
 17.09036506 16.32920094 16.6293201  16.55584294 16.75481605 16.66076598
 16.73859498 16.59350703 16.6207049  16.67690603 16.56365604 16.70723991
 17.20765    16.11646404 16.67993306 16.68207301 16.68592403 16.62564697
 16.62260806 16.67682105 16.73809695 16.7076909 ]",0,nan,nan,-530.0,411.0,4.085077092517167,[],2.3651300214696676,None,108.39252014108934,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
1,6,121,1500,2000,2500,3.19365241769936,,,,,0,5,5,5,3.949423797428608,1.8663541034329683,-65.85767226464756,-184.37462188837242,-24.492737349710772,-182.21922558367945,17.25112352398041,-180.04408464230494,-107.7193660307873,-186.55590273015963,0,"[16.7076909  16.52641012 16.684314   16.70882804 16.53506397 16.76547504
 16.99772896 16.38162392 16.59922395 16.71828306 16.5851491  16.7693838
 16.64953306 16.60070196 16.66656416 16.64749603 16.70115185 16.65496104
 16.69154502 16.56024205 16.75674296 16.68631099 16.64042589 16.69396204
 16.60836511 16.69959282 16.83543506 16.49045595 16.70749509 16.66631107
 16.73355885 16.59587305 16.60819305 16.85503591 16.62156498 16.5908311
 16.70967299 16.57789107 16.77446603 16.56301692]",0,nan,nan,-140.0,-165.0,3.92646093131043,[],1.8498839493840933,None,113.29275807389058,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
1,7,166,2000,2500,2500,6.151265937922631,,,,,0,6,6,6,3.254381912527606,2.014342086389661,249.4205661330101,-401.01129690023447,208.41760273061848,-395.57061426120816,165.5794404926296,-389.8864191144148,289.7718730239102,-406.3655112458868,0,"[16.56301692 16.2907301  16.70187595 16.62116102 16.70668088 16.63297112
 16.69052499 16.67690999 16.6834339  16.65316196 16.64146408 16.96325908
 16.44018595 16.74633194 16.63255412 17.01754285 16.73931698 16.29867801
 16.564216   17.16552512 16.16740297 16.91287407 16.43411582 16.24893909
 17.27408404 16.42849389 16.69590711 16.64454094 16.73577609 16.59047394
 16.68081991 16.66253409 16.79703104 16.53446583 16.84739208 16.48207405
 17.27584307 16.54445985 16.30645501 16.56152098]",0,nan,nan,300.0,-393.0,3.2531337963882834,[],2.0144677304197103,None,118.05978076090105,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
1,8,95,2500,1500,2000,0.4105025416385777,,,,,0,7,7,7,4.402932980563492,3.4466167874634266,14.42017000212353,162.4435171004109,-16.39939852250336,149.02995299488902,-46.83159928403652,135.78498249957678,44.6570154910997,175.60346335309947,0,"[16.56152098 16.64432604 16.60562004 16.81843703 16.69049892 16.83879807
 16.55773493 16.67908998 16.50998904 16.90708892 16.42451202 16.641533
 16.639821   16.82136813 16.53838484 17.08981814 16.25860087 16.66558813
 16.62896387 16.77533798 16.5801621  16.70190506 16.68536291 16.77417499
 16.59760298 16.65780111 16.55715588 16.65238501 16.704801   16.59408119
 16.65752684 16.82641101 16.55996405 16.6589641  16.47724095 16.96371683
 16.60200511 16.78598602 16.51282189 16.60126308]",0,nan,nan,66.0,171.0,4.401593520538881,[],3.4467212895397097,None,122.1268335620407,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
1,9,113,2500,2500,2500,5.1863294928351005,,,,,0,8,8,8,4.01618032855913,2.682767102494836,121.38357734701098,-409.9344054840366,102.50622416217965,-373.1316499253974,83.31765143400848,-335.7221495192968,140.66045248092945,-447.5160577708664,0,"[16.60126308 16.78846288 16.45384612 16.56833384 16.66381001 16.76444313
 16.49129693 16.74019708 16.59223996 17.02098898 16.38720604 16.68151794
 16.65861206 16.58600103 16.91589784 16.48827409 16.66579908 16.67613187
 16.71532309 16.61578403 16.66390779 16.64543105 16.73949813 16.61993889
 17.09181909 16.293074   16.78078389 16.53430611 16.71679388 16.58086106
 16.79883013 16.619873   16.65007789 16.7235441  16.55339799 16.62702486
 16.79425896 16.57272107 16.81749406 16.62153285]",0,99.0,-378.0,99.0,-378.0,4.008246289566159,[],2.6663215334992856,None,127.34249918092974,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
1,10,212,2000,2000,2000,3.6620190864568065,,,,,0,9,9,9,4.434225242584944,3.160878174705431,-33.47254698911429,-294.87546866379313,-3.7805678481077187,-277.85815817358923,24.4479510042304,-261.67959804098484,-62.0750564857147,-311.2683733802873,0,"[16.62153285 16.89186203 16.7159168  16.71254402 16.54003817 16.686138
 16.86420687 16.78052708 16.42082795 16.63541095 16.67286316 17.07932097
 16.24845597 16.62936504 16.664861   16.639031   16.67455886 16.76078304
 16.54018811 16.74557989 16.60409803 16.8737229  16.34705719 16.557483
 16.87223394 16.89280896 16.66235295 16.78987104 16.49456494 16.88895817
 16.28321782 16.91942406 16.3846931  16.68522903 16.67024102 16.78507985
 16.33165008 17.06246799 16.49880293 16.73998311]",0,nan,nan,-123.0,-299.0,4.4323379546403885,[],3.16098690754734,None,132.17749237804674,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
1,11,83,1500,2500,1500,0.7181868031345133,,,,,0,10,10,10,4.908227287698537,3.4492123937234282,179.81793667013443,336.36468366380365,160.89561641216434,319.82913036952687,142.10482751164807,303.40851772425054,198.53326018638833,352.7193497514522,0,"[16.73998311 16.68518712 16.76154905 16.54488291 16.65461506 16.58375189
 16.80318918 16.51785593 16.82833303 16.570854   16.74478198 16.65137685
 16.66421001 16.64687111 16.66332805 16.72201883 16.63191314 16.65849891
 16.72415715 16.66554296 16.59281692 16.70572604 16.71042899 16.78931899
 16.48688898 16.60141302 16.75507799 16.69257507 16.59233705 16.69445285
 16.80556405 16.53678203 16.74539805 16.57435601 16.69041393 16.68599388
 16.63919003 16.73691301 16.57136204 16.2300691 ]",0,nan,nan,170.0,246.0,4.906804403755814,[],3.433100179536268,None,137.42606901703402,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
1,12,99,2000,2500,1500,1.8605811287407803,,,,,0,11,11,11,3.5938312315847725,2.1699177655391395,362.1042163465602,120.39365104435633,369.2100856437205,96.56272183971842,376.4704389905377,72.21370001380338,354.90933103518734,144.52311294697478,0,"[16.2300691  16.61623106 16.69371896 16.39854    17.01189601 16.63874206
 16.51730598 16.6624859  16.62675617 16.65070094 16.72496693 16.62171702
 16.75129612 16.55644202 16.743663   16.67459495 16.84291894 16.45187498
 16.67467994 16.6824311  16.6969439  16.66411711 16.69140602 16.40225505
 16.73731697 16.73816005 16.793438   16.76114183 16.67784411 16.43466507
 16.71487698 16.7275588  16.59278618 16.84036595 16.50841907 16.38729195
 16.91583102 16.58067899 16.77890285 16.68796805]",0,nan,nan,266.0,167.0,3.592218446545303,[],2.1700227656401694,None,143.1431072819978,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
1,13,198,1500,1500,2500,3.560038458577173,,,,,0,12,12,12,4.094976629596204,2.370113230543211,-319.32158397380175,-251.19704017385527,-281.39252158895255,-234.32961843957955,-243.38826700447652,-217.4287580052019,-357.4840428356665,-268.1682555840509,0,"[16.68796805 16.36643498 16.89143293 16.48994605 16.15095302 17.59840897
 16.30841917 16.70782594 16.40000893 16.88549994 16.17888198 17.22041517
 16.46433095 16.78733691 16.50249097 16.66712505 16.68137196 16.73412998
 16.61739615 16.63283794 16.62268094 16.926151   16.51170803 16.61336515
 16.66057995 16.87488891 16.31139615 16.83744788 16.55362407 17.01873099
 16.42062003 16.65913383 16.59238711 16.79273602 16.54131408 16.75054687
 16.65802393 16.60578209 16.70463104 16.66130801]",0,nan,nan,-373.0,-283.0,4.092439481522888,[],2.37021625158377,None,147.5422730660066,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
1,14,43,1500,2000,2000,5.266857215595127,,,,,0,13,13,13,3.441008974565193,1.9500481255818158,-392.6357269473388,-221.1196861142407,-410.3140645446835,-192.57262552867698,-428.0185459734504,-163.98334776429544,-375.4657690318272,-248.84581285928667,0,"[16.70463104 16.66130801 16.49057795 16.72107703 16.63924195 17.67511107
 15.69661987 16.61934308 16.65328699 16.38928102 17.17185392 16.70322404
 16.67024312 16.34026389 16.98398497 16.40382409 16.81799907 16.54274086
 16.50754013 16.787739   16.6761498  16.63886406 16.61472395 16.75251103
 16.66428801 16.85152901 16.47760998 16.6894251  16.67800685 16.68727002
 16.69656811 16.72260091 16.89411793 16.6844381  16.44835202 16.59128303
 16.78098598 16.78549009 16.34052978 16.50912105]",0,nan,nan,-358.0,-307.0,3.439264701679349,[],1.9501328426413238,None,152.44238519202918,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
1,15,50,2000,1500,1500,0.0068715617481287525,,,,,0,14,14,14,4.504534330451861,3.1312096905894578,151.77149080544382,411.8097285946687,126.68264972734926,411.63732636048604,101.65199968589128,411.4653239958986,176.69803727339198,411.9810155938631,0,"[16.50912105 16.71155309 16.61809883 16.66720002 16.32955903 17.21402095
 16.75337506 16.290806   16.77277707 16.84987405 16.31973684 16.86764206
 16.73094509 16.76731883 16.38080599 16.85655117 16.527439   16.69083303
 16.61311183 16.62895898 16.75161417 16.66156296 16.62486    16.70543686
 16.66408102 16.61565318 17.91138784 15.4815861  16.75750804 17.088491
 15.9053558  17.06725406 16.57822705 16.70058793 16.30795002 16.87954995
 16.70002611 16.72524307 16.61782293 16.67567203]",0,nan,nan,161.0,374.0,4.502883808454499,[],3.1313126385211945,None,156.69209405989386,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
1,16,20,2500,2000,1500,3.0744775606510637,,,,,0,15,15,15,3.539064234588295,1.8838771844748408,-438.330280812304,85.65327153151122,-413.286647192961,83.96993748431287,-388.31586150950346,82.29149998737589,-463.1546381617376,87.32186669470848,0,"[16.61782293 16.67567203 16.67421614 16.596684   17.01864088 16.58782596
 16.523364   16.5432801  16.75112708 16.54423098 17.03824988 16.43151813
 16.60825592 16.75012009 16.59824396 16.67510788 16.78459113 16.52797381
 16.59556711 16.74736291 16.69823797 16.5188252  16.84432779 16.60944219
 16.61165804 16.73080679 16.49596612 16.97377698 16.87118504 16.56812103
 16.42169803 16.8601959  16.437646   16.68256591 16.78176201 16.54343703
 16.68416709 16.71118801 16.61193301 16.60219184]",0,nan,nan,-529.0,61.0,3.537469897652045,[],1.883983935462311,None,162.0090797659941,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
1,17,94,2500,2000,2500,0.4728918196252874,,,,,0,16,16,16,4.425496299518272,3.3537534093484282,439.2003075397537,-89.9403937657161,400.88316260947926,-109.54379966688774,363.9971247228815,-128.41503796224555,474.97533875647247,-71.63755676299576,2,"[16.71118801 16.61193301 16.60219184 16.7585169  16.79367502 16.55358006
 16.65176288 16.59811195 17.96124619 15.35073901 16.42293693 17.59402407
 15.71140997 16.56646701 16.70555491 17.10369298 16.1079471  17.10738288
 16.54652506 17.76647894 16.13801694 17.08530309 16.10837202 33.28508791
 32.87423006 16.79876004 16.60754392 17.04361197 16.62433799 16.46460523
 16.50192589 16.62977296 16.85404009 16.90191892 16.48261794 16.706903
 16.56993502 17.15160906 16.131168   17.54293195]",2,nan,nan,493.0,-49.0,4.424350947374478,[],3.353874114342034,None,166.35907032806426,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
1,18,144,2000,2500,2500,5.531325314633001,,,,,0,17,17,17,4.708750680554658,3.483938498655334,-9.81951074503775,-83.59549530997255,-40.02749355918547,-55.34871375110477,-70.28743478326466,-27.05334709257939,21.064623559118438,-112.47453038793421,2,"[16.131168   17.54293195 16.34039613 16.68618689 16.68051118 16.6126769
 16.71179896 16.66993205 16.6794539  16.67385199 16.62177499 16.90390613
 16.34088089 16.75975719 16.69386285 16.54444402 17.70373806 15.93468897
 16.79315488 16.44741022 16.62192284 16.55975496 16.67199004 16.6895471
 16.68884791 16.64743503 16.69559698 16.67891699 16.62285393 16.64481615
 16.73829788 16.64502616 16.64733002 16.63201884 16.66390593 16.87439205
 16.58579102 16.57509897 16.83072909 16.57321304]",0,nan,nan,55.0,-130.0,4.707345990696922,[],3.4840413206256926,None,171.59176855394617,None,../,2007,1,noiseMot_exp1_noise,2021_Jul_20_1316,2021.1.2,
