prot_id,trial_id,trajectory_id,Var1,Var2,Var3,direction,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].penultimatex0,P.objects[0].penultimatey0,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,timingHiccupsInLastFramesOfStimuli,mouse.x.firstBadClick,mouse.y.firstBadClick,mouse.x,mouse.y,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
1,1,203,1500,2000,1500,5.308173372236032,,,,,0,0,0,0,4.777571036014706,-1077.6017558670137,184.73446466327928,2.607097220113669,184.73446466327928,2.607097220113669,0,"[17.04849722 16.7190542  16.60530898 17.13481802 16.20982098 16.86802204
 16.65918785 16.85375907 16.45290689 16.48976002 16.560863   16.96297107
 16.48123702 16.645564   16.62969287 16.80112514 16.55040402 16.72932087
 16.53904514 16.77538687 16.77575917 16.55444386 16.75913809 16.60489594
 16.61637891 16.64694399 16.70064707 16.92137914 16.77454496 15.88729583
 17.25374022 16.43496379 16.89944719 16.72905288 16.40289999 16.82356512
 16.56715083 16.70973399 16.57522819 16.65142598]",0,nan,nan,166.0,-28.0,4.776287849061191,[],3.3866286140400916,None,78.61789642903022,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,2,117,1500,2500,2000,6.081148799570947,,,,,0,1,1,1,4.398843779228628,-1083.196824471932,233.45821575059813,46.031182071860506,233.45821575059813,46.031182071860506,0,"[16.65142598 16.62268001 16.67972608 16.66435902 16.32677088 17.15708314
 17.0908079  16.1017701  16.84896904 16.54120581 16.88977308 16.33868506
 16.66459697 16.80469606 16.54621493 16.74296404 16.56678785 16.76711114
 16.71589701 16.54578303 16.63011895 16.67240588 16.61026501 16.90249704
 17.16121007 16.53257292 16.21902804 16.57511108 16.61507599 16.73009084
 16.91354206 16.43137308 16.77631307 16.54933393 16.67424291 16.44598995
 16.86988003 16.68287604 16.63036109 16.69156784]",0,nan,nan,234.0,21.0,4.397651833016425,[],2.874846002086997,None,84.21452071913518,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,3,93,1500,2000,2000,0.3664661722156053,,,,,0,2,2,2,4.461620959918946,-1088.4169777291827,386.4641178003422,223.56327171904618,386.4641178003422,223.56327171904618,0,"[16.63036109 16.69156784 12.95534591 16.96018502 16.35584701 16.89067204
 16.75146585 16.06223918 16.71269885 16.55576611 17.08555501 16.95367903
 16.59124694 16.538403   16.49975986 16.88188501 16.43504319 16.72052196
 16.40384691 16.81264699 16.75160299 16.35598601 16.97009197 16.70378307
 16.16171305 17.10115001 16.68501087 16.37479919 17.00459584 16.45159605
 16.44478599 16.5783409  17.24131918 16.10056893 16.68059896 17.26383902
 16.20667498 16.97952813 16.67244686 16.34010812]",0,nan,nan,361.0,146.0,4.460220009787008,[],3.0375421489588916,None,89.43314366112463,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,4,122,2500,2500,1500,2.7002663109876095,,,,,0,3,3,3,4.521140068070963,-1093.6997739009093,-591.3367412037577,282.7414750787512,-591.3367412037577,282.7414750787512,0,"[16.34010812 17.15203002 16.49700501 16.88438794 16.70388109 16.73411601
 16.48078789 16.87864098 16.69413713 16.32391685 16.67414606 16.92570304
 16.21056395 16.94838004 16.62816503 16.74519293 16.62386511 16.41964004
 16.91960986 16.6082941  16.67101192 16.71626093 16.47496899 16.80795709
 16.87340811 16.53594896 16.95848    16.28408488 16.84549311 16.76157303
 16.43510791 16.67856192 16.27409807 17.04614097 16.66390314 16.72827383
 16.61355211 17.02440483 16.66542306 16.10111794]",0,nan,nan,-495.0,233.0,4.51941011310555,[],3.2214391380548477,None,94.71672998205759,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,5,58,2500,2000,2000,2.561033419264517,,,,,0,4,4,4,3.930869984906167,-1099.048633125145,-604.4916678803955,447.84873780827843,-604.4916678803955,447.84873780827843,0,"[16.10111794 16.73207385 16.74255216 16.98328089 16.30928298 16.96368796
 15.89369215 17.09446986 16.83107507 16.50108304 16.69624983 16.66024001
 16.62751101 16.60158997 16.74694405 16.615086   16.68113517 16.7567099
 16.54927596 16.63941494 16.82717307 16.85551903 16.34877594 16.74580015
 16.16974291 17.13408506 16.65256894 16.41471707 17.20637083 16.34563203
 16.90453012 16.43696195 16.68613707 16.74026693 16.43581898 16.79139095
 16.253334   17.06319    16.56000596 16.9085192 ]",0,nan,nan,-468.0,360.0,3.929619738832116,[],2.356235075974837,None,100.06553033110686,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,6,121,1500,2000,2500,3.19365241769936,,,,,0,5,5,5,3.2381533230654895,-1103.7991210939363,-108.00910624695973,-186.57100017906274,-108.00910624695973,-186.57100017906274,0,"[16.9085192  16.68982999 16.60170499 16.40583202 16.95370395 16.66641701
 16.32479299 17.08559901 16.57088008 16.46656287 16.95371699 16.63737814
 16.65341202 16.68004785 17.74068805 15.97540407 16.46331302 16.51870995
 17.15377602 16.19815291 16.92123106 16.59880695 16.38186304 16.5966819
 16.75069099 16.77156216 16.595511   16.87240601 16.48922102 16.66669804
 16.41944284 16.87065116 16.62750985 16.62989613 16.64836099 16.92435099
 16.92246296 16.29787986 16.88286499 16.47120016]",0,nan,nan,-136.0,-185.0,3.235059724189341,[],1.8555228561162949,None,104.81661192304455,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,7,166,2000,2500,2500,6.151265937922631,,,,,0,6,6,6,3.348675992107019,-1107.8627870259807,294.967252460075,-407.05488607043543,294.967252460075,-407.05488607043543,0,"[16.47120016 16.66851807 16.4393899  16.92836615 16.63638395 16.730726
 16.70196699 16.48452994 16.55537798 17.11475593 16.56878507 16.67390508
 16.53182507 16.70128293 16.33508201 16.77204994 16.44598693 17.1584452
 16.14305889 17.07653608 16.8308299  16.48930204 16.69720002 16.66887896
 16.588534   16.72135992 16.94772509 16.4272429  16.62944816 16.91087196
 16.70932304 16.51050989 17.16163498 16.32755902 16.77973312 16.74542902
 16.35550987 16.80641714 16.16302296 17.10070483]",0,nan,nan,309.0,-385.0,3.3475272529758513,[],2.008615483995527,None,108.88170919613913,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,8,95,2500,1500,2000,0.4105025416385777,,,,,0,7,7,7,4.6401532352901995,-1112.0344971958548,50.55015024491699,178.16832537378747,50.55015024491699,178.16832537378747,0,"[17.10070483 16.86517289 16.39086707 16.62480598 16.62852406 17.00821193
 16.410165   16.67057793 16.71505207 16.64286992 16.59077522 16.75546286
 16.65472006 16.65304694 16.95083291 16.42849506 16.77949307 16.80183294
 16.43258706 16.99878392 16.39754814 16.56625001 16.74342691 16.45131595
 16.79132506 16.69029798 16.573139   16.78249496 16.63608314 16.256948
 17.00293389 16.73095999 16.86019311 16.03256795 17.72357104 16.29039389
 16.46619802 16.76719496 16.67562709 16.59396198]",0,nan,nan,42.0,166.0,4.638953947229311,[],3.436885449104011,None,113.05034370906651,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,9,113,2500,2500,2500,5.1863294928351005,,,,,0,8,8,8,4.263875173870474,-1117.498760847142,141.05425091450851,-448.283796094586,141.05425091450851,-448.283796094586,0,"[16.59396198 16.48234692 16.89718408 16.48017298 16.90883585 16.33622916
 16.85119187 16.52387902 16.89659012 16.42874489 16.73234697 16.52304898
 16.76153997 16.65779203 16.69254503 16.62703115 16.69114595 16.94089384
 16.38600999 16.67734003 16.6807801  16.67667599 16.62561391 16.6420571
 16.72042906 16.58248203 17.05568982 16.29942306 16.64884901 16.96461998
 16.42550901 16.58856706 16.65158686 16.75438415 16.70854888 16.83925511
 16.48806804 16.64443291 16.91676909 16.43724181]",0,nan,nan,115.0,-411.0,4.2621675208210945,[],2.672492713900283,None,118.51681340509094,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,10,212,2000,2000,2000,3.6620190864568065,,,,,0,9,9,9,4.478646103292704,-1122.5833299157675,-72.03820603527136,-316.9785353246956,-72.03820603527136,-316.9785353246956,0,"[16.43724181 16.94657514 16.35471405 16.89708885 16.62926516 16.45389386
 16.59228303 16.98115398 16.48052596 16.63812413 16.67286106 16.68708283
 16.62156614 16.87741792 16.45889296 16.61450509 17.20539085 16.18477912
 17.0537401  16.58472093 16.50723792 16.5724     16.85752603 16.45539608
 16.67607296 16.84561395 16.03212208 17.02190493 16.72959491 16.70465502
 16.63732599 16.72015316 16.64581592 16.54371805 17.09500398 16.33666805
 16.57656999 16.73786505 16.69423399 16.57500491]",0,nan,nan,-82.0,-296.0,4.477059577358887,[],3.1543842921964824,None,123.59992491197772,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,11,83,1500,2500,1500,0.7181868031345133,,,,,0,10,10,10,5.198116700164974,-1127.8834970798343,198.79661405695117,352.94948548018834,198.79661405695117,352.94948548018834,0,"[16.57500491 16.69353689 16.64148015 16.67337189 16.62978996 16.64606412
 16.65150002 16.84343582 16.75094618 16.82172087 16.47227909 16.80630003
 16.33659191 17.79334992 15.17438819 17.04885298 16.60631597 16.76957984
 16.59330702 16.67590812 16.65973989 16.70446596 16.63195901 16.676147
 16.64678217 16.73129294 16.728997   16.6866451  16.63730387 16.68357011
 16.86480781 16.46050601 16.53275313 16.77661506 16.57437487 16.66888013
 16.60053292 16.70473488 16.6959702  16.66302397]",0,nan,nan,190.0,340.0,5.196605073288083,[],3.4375524851493537,None,128.90094077517278,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,12,99,2000,2500,1500,1.8605811287407803,,,,,0,11,11,11,3.731182685121894,-1133.897239502985,349.1977421511715,163.67804876817993,349.1977421511715,163.67804876817993,0,"[16.66302397 16.66205097 16.6728741  16.57331898 16.46896009 16.92600385
 16.68193704 16.85717795 16.48855698 16.63592714 16.60964405 16.80174982
 16.57290803 16.69453108 16.68680902 16.95134398 16.33285289 16.66384703
 16.70369902 16.61527599 16.76264312 16.61723386 16.63342607 16.68772497
 16.74211305 16.47132495 16.81736601 16.64811    16.73325803 16.48927387
 16.80370304 16.67927112 16.61687088 16.62675198 16.640299   16.70169504
 16.72607614 16.55481686 16.81942213 16.56023995]",0,nan,nan,325.0,203.0,3.7299075149931014,[],2.17371844407171,None,134.91463982407004,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,13,198,1500,1500,2500,3.560038458577173,,,,,0,12,12,12,3.9315887792035937,-1138.4463812259492,-387.44444298814494,-281.4919359738244,-387.44444298814494,-281.4919359738244,0,"[16.56023995 17.52372202 15.75729693 16.7533271  16.93765586 16.75421908
 16.37669886 16.683514   16.70604921 16.54790179 16.68163412 16.6465519
 16.67095302 16.80901204 16.31992403 16.91684406 16.62919996 16.62561391
 16.719006   16.72344306 16.63475996 16.65602904 16.65341901 16.64055604
 16.76747389 16.62500901 16.91399212 16.40002383 16.61137515 16.64531999
 16.70119003 16.72343398 16.64067199 16.68987889 16.64035302 16.65993803
 16.67818101 16.59784396 16.71626908 16.62260108]",0,nan,nan,-410.0,-329.0,3.9302573341410607,[],2.3745308220386505,None,139.4641201631166,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,14,43,1500,2000,2000,5.266857215595127,,,,,0,13,13,13,3.3817294449545443,-1143.1973221111111,-358.2436230755963,-276.65621309170393,-358.2436230755963,-276.65621309170393,0,"[16.62260108 16.69271593 16.62218804 16.64405898 16.67442708 16.69424283
 16.66118205 16.6663751  16.72373991 16.62957296 16.63715299 16.68322016
 16.67991979 16.65441203 16.65441296 16.64516004 16.66629803 16.69996511
 16.631315   16.73412789 16.58621011 16.73090085 16.61228016 16.6786958
 16.67614817 16.66255505 16.73766784 16.60977304 16.75230497 16.58789814
 16.67621685 16.65541716 16.66218694 16.67195698 16.62773197 16.6628221
 16.69369801 16.64182078 16.69378509 16.65337291]",0,nan,nan,-293.0,-322.0,3.379890428856015,[],1.9568354219663888,None,144.21450735605322,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,15,50,2000,1500,1500,0.0068715617481287525,,,,,0,14,14,14,4.4644188061356544,-1147.3983488858212,179.74810641887623,412.00197466221766,179.74810641887623,412.00197466221766,0,"[16.65337291 16.65536291 16.60453691 16.70701895 16.69600513 16.73967903
 16.60287892 16.58639195 16.72398811 16.98309998 16.788112   16.53348398
 16.63955208 16.46175981 16.58733422 16.83237497 16.49529301 16.64067991
 16.71549003 16.62996202 16.45159186 16.90625004 16.64393302 16.62046509
 16.71831589 16.64168015 16.67564595 16.66115294 16.72814693 16.76356606
 17.08536595 16.74214099 16.14536718 16.87042997 16.38268703 16.55629091
 16.78389194 16.57948107 16.69303002 16.70665201]",0,nan,nan,139.0,366.0,4.462886212160811,[],3.122461738297716,None,148.41559945815243,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,16,20,2500,2000,1500,3.0744775606510637,,,,,0,15,15,15,3.3130455841310322,-1152.682983801933,-487.02930105833434,88.92662715120164,-487.02930105833434,88.92662715120164,0,"[16.70665201 16.51554904 16.26121299 17.07693096 16.65477501 16.66065701
 16.78743609 16.55736286 16.71231212 16.55149297 16.65053493 16.78565098
 16.68202714 16.62172796 16.74441993 16.594477   16.99877391 16.74120617
 16.27264102 16.67134697 16.89181291 16.36151993 16.64393907 17.00329105
 16.38788101 16.65340993 16.64729207 16.72555995 16.63759211 16.66537998
 16.59456291 16.75982797 16.65516105 16.63400093 16.95694216 16.39697887
 16.78097807 16.55945904 16.66936884 16.61521499]",0,nan,nan,-485.0,49.0,3.311404495034367,[],1.887706721201539,None,153.69890028913505,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,17,94,2500,2000,2500,0.4728918196252874,,,,,0,16,16,16,4.732472064904869,-1156.812479532091,505.4121972589707,-56.06577831586064,505.4121972589707,-56.06577831586064,0,"[16.61521499 16.71301317 16.63077786 16.75784402 16.78008493 16.42396301
 16.80316008 16.60510106 16.60572295 16.87246095 16.49510092 16.66408405
 16.74566604 16.64910512 16.83179592 16.49984508 16.66674786 16.76688716
 16.51251991 16.69096993 16.69859095 16.6335532  16.709344   16.94934489
 16.47163299 16.56548004 16.95716707 16.45967783 16.50101203 16.53564908
 16.85759705 16.7124609  16.70696912 16.63896884 16.63073199 16.68345998
 16.64385502 16.7948301  16.6564039  16.19542902]",0,nan,nan,503.0,-105.0,4.730764166917652,[],3.357726367888972,None,157.8302110771183,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,18,144,2000,2500,2500,5.531325314633001,,,,,0,17,17,17,4.878932493971661,-1162.3675558730029,49.91268850091962,-139.44968440005357,49.91268850091962,-139.44968440005357,0,"[16.19542902 16.47791103 16.85091504 16.55099704 16.86325297 16.38129703
 17.025257   16.55437588 16.97735814 15.76916594 17.008811   16.77065296
 16.71175007 16.66934905 16.68741903 16.67604293 16.64490299 16.65167091
 16.71744511 16.68243203 16.60741796 16.7243199  16.70708717 16.80729282
 16.52674517 16.92824997 16.40247693 16.81077806 16.51218091 16.58698614
 16.70244802 16.68912685 16.68776013 16.66703494 16.66667708 16.61705901
 16.66236785 16.66215109 16.74300199 16.62824792]",0,nan,nan,101.0,-148.0,4.877106425119564,[],3.4864157780539244,None,163.383617276093,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,19,139,2000,2000,2000,2.051239077083898,,,,,0,18,18,18,3.4143087009433657,-1168.0637641730718,324.22391185911647,193.2555521774076,324.22391185911647,193.2555521774076,0,"[16.62824792 16.80090814 16.1859279  17.11728191 16.66828315 16.60173596
 16.70980407 16.656355   16.63376298 16.70708903 16.66249195 16.67399192
 16.84814109 16.51476999 16.6297399  16.83902717 16.58773888 16.57467312
 16.69387682 16.62415313 16.69965987 16.4995431  16.87219087 16.61151601
 16.69186098 16.66286308 16.66688104 16.65222598 16.72613411 16.66467683
 16.3150141  17.21689687 16.46333397 16.74219617 16.89411583 16.41740208
 16.68725512 16.58032089 16.61758008 16.70134999]",0,nan,nan,271.0,208.0,3.4129678870085627,[],2.0734824740793556,None,169.0813156219665,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,20,175,2500,2500,2000,3.9215037257992975,,,,,0,19,19,19,3.4801082310732454,-1172.2966628388967,112.55274814051461,-407.28208389189507,112.55274814051461,-407.28208389189507,0,"[16.70134999 16.57561585 16.65702113 16.73853584 16.68367814 16.69416297
 16.64528809 16.66666986 16.70552907 16.73584804 16.68105298 16.94606198
 16.32466493 16.60267496 16.91986597 16.40999806 16.65619295 16.66431315
 16.68832405 16.57413691 16.77255193 16.64626715 16.64066594 16.68889192
 16.63253107 16.685243   16.70130389 16.71252609 16.58932492 16.80848398
 16.60275715 16.80784184 16.46096911 16.6652461  16.71833289 16.62331307
 16.646615   16.65867004 16.7188209  16.61020191]",0,nan,nan,102.0,-406.0,3.4787052862811834,[],1.9737967841792852,None,173.31382465106435,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
1,21,35,2500,2000,2000,2.7753676126982763,,,,,0,20,20,20,3.7496510602068156,-1176.595547508914,-550.0632067132977,309.8660472760314,-550.0632067132977,309.8660472760314,1,"[16.61020191 16.477725   16.55106805 21.018781   12.1737849  16.72018413
 16.65473101 16.66660304 16.73992584 16.62528701 16.75102115 16.643418
 16.59011794 16.65978692 16.81722398 16.54921309 16.59282902 16.24342101
 17.15269708 16.54790482 16.44512708 17.01279404 17.30967988 16.01154404
 16.65731007 16.60878491 16.85255906 16.50970709 16.87506284 16.64860011
 16.33471693 16.89340803 16.56656899 16.74595405 16.67377888 16.68730797
 16.59826818 16.66516904 16.64474001 16.58767089]",1,nan,nan,-404.0,252.0,3.7481974822003394,[],1.9746435591951013,None,177.61344039603136,None,../,999,1,noiseMot_exp1_noise,2021_Jul_19_1716,2021.1.2,
