prot_id,prot_subset,trial_id,line_orientation,trajectory_id,no_targets,noise_present,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_5.started,text_5.stopped,cued_cage,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].penultimatex0,P.objects[0].penultimatey0,P.objects[0].antepenultimatex0,P.objects[0].antepenultimatey0,P.objects[0].preantepenultimatex0,P.objects[0].preantepenultimatey0,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,timingHiccupsInLastFramesOfStimuli,mouse.x.firstBadClick,mouse.y.firstBadClick,mouse.x,mouse.y,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
9,3,211,vertical,455,2,noise,0,10,10,10,,,left,4.753837666998152,3.0868084170215297,-317.99928182478675,-7.841807424801727,-312.67406536045064,-3.628139548508682,-307.5153473762854,0.45378358049647227,-323.11314397956863,-11.888237617772655,5,"[16.67033398 16.69620798 16.57537499 16.54420901 16.76262502 16.759833
 16.59862499 16.59316701 16.794      19.21158299 20.10262501 10.88712498
 16.71654201 16.396333   16.646292   16.652291   16.65987499 16.69683401
 16.67975    16.66270799 16.97416703 16.43133297 16.59866702 16.61595798
 17.01533303 16.36833398 16.802125   16.53300002 16.660708   16.60725
 16.61475    16.80087499 16.519292   16.79537501 16.54358301 16.96483299
 16.45020899 16.9785     16.30287501 16.62683301]",1,nan,nan,-320.0,11.0,4.747271416999865,[],3.0868733340175822,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,212,vertical,22,1,no_noise,0,11,11,11,,,right,5.864170208980795,4.014423958957195,321.79728172306983,-385.9090834327111,324.13201760449897,-379.7521584652743,326.5133849909055,-373.4722616963811,319.42617908436904,-392.1619110663173,6,"[16.62683301 16.873958   16.48654201 16.54666601 16.665542   16.98599997
 16.45195801 16.57629199 16.7415     19.29304202 20.44162498 10.60950002
 16.50674999 16.62187499 16.91529099 16.30879199 16.71266701 16.73150001
 17.01287497 16.48525    16.65825001 16.66570801 16.43279198 16.83104102
 16.39145898 17.12383301 16.64491699 16.62304101 16.60500001 16.70949999
 16.64741698 16.550917   16.90733302 16.36866698 16.69741599 16.58362502
 16.78874998 16.45900001 16.723042   16.97187498]",1,nan,nan,329.0,-292.0,5.853171625960385,[],4.01448737597093,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,213,vertical,333,1,noise,0,12,12,12,,,left,5.028240708983503,3.312108208978316,-422.71660979344114,6.619891611519172,-420.45457706712153,12.89211326695844,-418.2036040507989,19.133668278304242,-424.98180315118833,0.3389060771782644,6,"[16.97187498 16.79175001 16.74674999 16.47095801 16.72329201 16.56804199
 16.68208299 16.80350001 16.51816699 16.78462501 16.85925    16.45983302
 16.602458   16.71212498 16.77450002 16.50637499 16.71408399 16.87608301
 16.44554199 16.753125   16.60104102 16.637625   16.951542   16.78654199
 16.385333   16.81133299 16.36208402 16.78412498 16.49683301 16.80750001
 16.85325001 16.45979198 16.77216601 16.497334   16.75899999 16.859708
 16.588917   16.66749999 16.695333   16.45324999]",0,nan,nan,-368.0,1.0,5.022971750993747,[],3.3121731259743683,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,214,vertical,62,1,no_noise,0,13,13,13,,,left,4.374523459031479,2.6242667930200696,-529.3357618594902,-20.104270930025727,-523.0689166387839,-22.48400048003414,-516.8912415875365,-24.829869151120725,-535.5082484064734,-17.76037250656502,7,"[16.45324999 16.52066599 19.539542   20.32025001 10.45020798 16.58708401
 16.97079101 16.23466698 16.68237499 16.80341701 16.50337499 16.709666
 16.69495902 16.83504099 16.38170899 16.594791   16.77812502 16.76520897
 16.641875   16.80670801 16.50916701 16.59774999 16.70600002 16.60170799
 16.64208301 16.80908399 16.55570802 16.718167   16.55599999 16.56345799
 16.78091701 17.137541   16.45075    16.45554201 16.74987501 16.7635
 16.51337498 16.764667   16.50675002 16.60899998]",1,nan,nan,-515.0,-31.0,4.362846168020042,[],2.624328376026824,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,215,horizontal,975,2,noise,0,14,14,14,,,upper,4.847244584001601,3.1479254590230994,558.556743605725,96.95026058401052,552.3433669594865,99.57956864577186,546.1558535363646,102.19793219460318,564.6471600855658,94.37298544656589,7,"[16.67804198 16.48704201 16.67004099 16.72758401 16.75366599 16.89525001
 16.52462501 16.70404198 16.56283301 16.492125   16.654709   16.810125
 17.17533299 16.09729201 16.74387499 16.632916   16.60295899 16.64687501
 17.115625   16.26366601 16.65849998 16.642459   16.78791601 16.54074999
 16.65062501 16.60499998 16.72466702 16.722542   16.51291599 16.86150001
 17.092667   16.266625   16.54070799 16.74420902 16.502791   16.70858401
 16.798208   16.86445798 16.52945901 16.603166  ]",0,nan,nan,455.0,110.0,4.842227334011113,[],3.147988251002971,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,216,horizontal,514,1,no_noise,0,15,15,15,,,lower,5.3998647929984145,3.566104750992963,460.33080514976416,-350.64986277355837,456.70446776794586,-345.16880859561445,452.9956301669587,-339.5630588575651,464.0243860613551,-356.23255267675165,8,"[16.69283301 16.65187499 16.560458   16.745167   16.73554201 16.68445801
 16.60191698 16.84954102 16.46041698 16.64370799 16.64720901 16.55500001
 16.76104098 16.74175001 19.28550002 20.204834   10.76733298 16.60841701
 16.878583   16.461625   16.9355     16.25791701 16.69195801 16.52374998
 16.74558301 16.84929201 16.44441701 16.740791   16.56249998 16.77304201
 16.53679201 16.755291   16.78325    16.557      16.77720901 16.60745798
 16.80358301 16.431417   16.73508299 16.661667  ]",1,nan,nan,420.0,-378.0,5.389032042992767,[],3.549505584000144,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,217,horizontal,941,1,noise,0,16,16,16,,,upper,4.980541834287578,2.847692001290852,-318.36318812043686,309.3050945163066,-319.0651854325562,302.70922927142345,-319.77149184927555,296.0728763027595,-317.6518758409639,315.98848184761954,8,"[16.661667   16.60533299 16.72675001 16.771208   16.607792   16.56770799
 16.718542   17.01137502 16.285708   16.62537499 16.77787499 16.63945901
 16.732708   16.424167   19.37687502 17.49537498 13.381375   16.71179102
 16.76937498 16.752959   16.523      16.50275002 16.65154099 16.638709
 16.80695801 16.833792   16.36354098 16.60987499 16.72487502 16.879542
 16.57129198 16.576625   17.06029099 16.496542   16.55016703 16.54641598
 16.69091699 16.58204201 16.79504101 16.61295901]",0,nan,nan,-255.0,277.0,4.974339834268903,[],2.847763251280412,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,218,vertical,218,1,no_noise,0,17,17,17,,,left,4.087099875032436,2.653200625034515,-113.19079583874388,43.85702276918178,-110.60462134952954,37.67325335395614,-108.05679247325854,31.58117165335148,-115.79820426626709,50.09156438822692,9,"[16.61295901 16.90500003 16.52833298 16.48066699 16.70654101 16.603542
 16.717458   16.66620901 19.26162501 20.40408298 10.65683301 16.38675001
 16.668      17.02825    16.46141699 16.58195799 16.49550002 16.92633398
 16.53604102 16.76366699 16.42354199 16.86158302 16.55204198 17.07999999
 16.48604102 16.41554199 17.02458301 16.31775001 16.75858398 16.60783301
 16.76649999 16.485667   16.743791   16.68783402 16.67499999 16.717541
 16.5075     16.757417   16.89687499 16.507708  ]",1,-87.0,47.0,-87.0,47.0,4.07490637502633,[],2.6532701670366805,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,219,vertical,180,2,no_noise,0,18,18,18,,,left,4.2632717080414295,2.5793604160426185,-421.6398736214639,-113.03234810277925,-427.83294522117455,-115.42977176030135,-434.051196011283,-117.83694263061844,-415.43668409490664,-110.63100765585847,9,"[16.507708   16.46366599 16.832667   16.51270801 16.88233399 16.389083
 16.52549999 16.94329202 16.52574999 16.79912501 16.55258299 16.86579201
 16.640791   16.57983399 16.64604101 16.69454199 16.66699999 16.588375
 16.36616699 17.05375002 16.67308298 16.554792   16.70362501 16.69141601
 16.51870899 16.79125    16.67691601 16.63970898 16.51391599 17.04587502
 16.538834   16.64737499 16.60795801 16.725583   16.75820901 16.55233299
 16.66225001 16.61145798 16.62633402 16.748416  ]",0,nan,nan,-397.0,-95.0,4.2518892910156865,[],2.579427750024479,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,220,horizontal,536,2,no_noise,0,19,19,19,,,lower,5.707696459023282,3.9738799590268172,208.209319684772,-380.4687977272537,213.82151233279058,-376.91251663153236,219.46763348875615,-373.33473604016194,202.55448403154978,-384.0521004387287,9,"[16.748416   16.733875   16.66908298 16.68691702 16.57391698 16.68866602
 16.79425    16.439709   17.15187501 16.27662499 16.606833   16.91070801
 16.44924999 16.7715     16.519709   16.79825    16.70329101 16.52279199
 16.760917   16.472916   17.00029199 16.36883302 16.89733399 16.613416
 16.60191701 16.62979199 16.87554098 16.51787502 15.993042   17.344583
 16.64845899 16.66654099 16.8295     16.803584   16.38745799 16.59979203
 16.709166   16.60966699 16.73925002 16.71574998]",0,nan,nan,263.0,-364.0,5.69606108404696,[],3.973946626036195,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,221,horizontal,649,1,noise,0,20,20,20,,,upper,5.430028750299243,3.6137161673104856,299.84668158933266,268.5720487135893,293.3955255735765,270.0306720623265,286.8506680317747,271.5104815726398,306.33600729925985,267.1047950965721,10,"[16.71574998 16.83850001 16.53991599 16.67400001 16.684042   17.08079199
 16.21579099 16.64125    16.726792   16.602958   16.638209   19.40154101
 20.326625   10.70445901 16.445541   16.63195901 16.545208   16.554417
 17.12587499 16.454875   16.465416   16.81987499 16.839875   16.61725002
 16.40999998 16.77262501 16.760167   16.65720801 16.58266698 16.63058301
 17.040459   16.31408301 16.59716701 16.829      16.63829098 16.643209
 16.774041   16.538625   16.63279202 16.62524999]",1,nan,nan,368.0,282.0,5.425451834307751,[],3.6137821253214497,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,222,horizontal,945,1,noise,0,21,21,21,,,lower,4.603652083984343,2.437618083989946,293.9035722297849,-267.4828415950151,301.2893105461794,-265.22972110302965,307.7419997511369,-263.2612400042842,286.1952760981862,-269.83436276031887,11,"[16.62524999 16.409      16.64004099 16.715042   16.72474999 16.68458301
 16.943542   16.3965     16.58362499 16.627      16.66550001 16.74224998
 16.60941701 16.69758299 16.65325    16.982375   16.347208   16.6685
 17.02191701 16.21154198 16.762791   16.696292   16.801875   16.52945802
 16.77416699 16.4855     16.817375   16.660583   16.527625   16.642667
 16.84704199 16.947041   16.27562501 16.745417   16.53591698 16.54800001
 16.86541599 19.298834   20.13991601 10.91816698]",1,nan,nan,286.0,-273.0,4.598115417000372,[],2.4376823339844123,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,223,vertical,424,2,no_noise,0,22,22,22,,,right,4.557013334007934,2.8723472919955384,381.8913365413569,-176.25056219503705,388.13307394142913,-178.5660943286365,394.4264710976658,-180.90079097008777,375.60909639225093,-173.92000453074388,12,"[10.91816698 17.028834   16.42       16.694041   16.562292   16.79312499
 16.5805     16.736458   16.80245899 16.491166   16.57541702 16.752583
 16.75154199 16.62079201 16.63445798 19.22287501 20.364625   10.84070801
 16.29462498 16.57829201 16.73783301 16.94937499 16.38091702 16.6915
 16.584208   16.806292   16.65816701 16.71391597 16.45987501 16.787292
 16.82125    16.57974999 16.60104201 16.919916   16.34725    16.59791701
 16.78045798 16.64491699 16.74441702 16.59245798]",1,nan,nan,391.0,-161.0,4.545465458999388,[],2.872410125011811,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,224,horizontal,850,1,no_noise,0,23,23,23,,,lower,5.524570333975134,3.790639292972628,54.95092625180112,-255.12800332992765,60.429659411893375,-258.6794915501232,66.15342966001103,-262.38982056548144,49.32088582068243,-251.47843294822172,13,"[16.59245798 16.774833   16.507792   16.64470803 16.73649999 16.57216699
 16.78041599 16.52645902 16.87166598 16.84662502 16.37162501 16.92458399
 16.32595799 16.60995799 16.75837502 16.82654201 16.66570798 16.50954201
 16.67412499 16.66925001 16.67741701 16.63920801 16.73420798 16.64020901
 16.90474999 16.42312499 16.732333   16.67775001 19.18058301 20.30675
 10.73762498 16.63391702 16.407708   16.65924999 16.78854201 16.515208
 17.051      16.32562498 16.767792   16.603792  ]",1,nan,nan,62.0,-230.0,5.512818167975638,[],3.7907037509721704,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,225,horizontal,767,2,noise,0,24,24,24,,,upper,4.912882791977609,2.929433582990896,-137.57760281999444,221.45879257964393,-133.00695444683345,226.26178388087587,-128.41965782767235,231.08226971990445,-142.22956216172804,216.57035697317022,13,"[16.603792   16.32983299 16.58304202 16.82595801 16.47087498 16.73541701
 16.626583   16.83604199 16.564958   16.52275    16.734209   16.86562499
 16.39908302 16.95345799 16.57041701 16.667833   16.44608399 17.21604101
 16.580792   16.60458301 16.79570897 16.56183301 16.67700001 16.748125
 16.62762501 16.69779199 16.63583302 16.63512498 16.72141702 16.30891598
 19.30904202 18.07629201 12.79062498 16.66954102 16.57787498 16.72025002
 16.63358399 16.57725    16.870416   16.442625  ]",0,nan,nan,-140.0,156.0,4.90684945799876,[],2.9295003329752944,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,226,horizontal,684,2,no_noise,0,25,25,25,,,lower,5.305146500992123,3.5776957089838106,296.8639017957827,-56.176034201053064,290.4128995713964,-57.74150867453849,283.95783175089883,-59.30796975238559,304.3538664457232,-54.358433143272364,14,"[16.442625   16.40250001 16.40887497 16.73237502 16.71983299 16.53858399
 16.75133302 16.61875    16.82741698 16.56729099 16.8595     16.47825001
 16.715417   16.64770799 16.59124999 17.09600003 16.344417   16.69079199
 16.667041   16.76983401 16.40866598 16.66737502 16.69262498 17.033084
 16.36825001 16.659791   16.680667   16.72879199 16.62808299 16.572875
 16.58150001 16.82854199 16.664333   16.88308301 16.48895899 16.71066601
 16.612042   16.595375   19.271      20.642458  ]",1,nan,nan,254.0,-64.0,5.293506500980584,[],3.577763542998582,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,227,horizontal,637,1,noise,0,26,26,26,,,lower,5.047419375303434,3.347276125306962,-30.16530455100053,-222.32327694971556,-23.621042874213412,-222.66734097586792,-16.782887102580485,-223.02685646018764,-36.75553592972507,-221.97679607021735,15,"[20.642458   16.66237501 17.000208   16.446708   16.55249999 16.77012502
 16.73987499 16.52854201 16.68604198 16.62895802 16.798      16.89616698
 16.36037501 16.62029099 19.34516701 20.18704201 10.84729098 16.37862501
 16.581542   16.687      16.72066702 16.81562499 16.53933301 16.78149999
 16.592792   16.759625   16.438166   16.68691702 16.65108299 16.787125
 16.63224999 16.604      16.814167   16.488458   16.684209   16.688
 17.11800002 16.380291   16.500292   16.687208  ]",2,nan,nan,-43.0,-179.0,5.041967750294134,[],3.3473437502980232,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,228,vertical,370,1,no_noise,0,27,27,27,,,left,4.853078291984275,3.4023457919829525,-353.08150536601715,339.3396904266545,-346.43882999345067,338.87014340245895,-339.74662819235715,338.39709553171747,-359.70615890968895,339.80796355205877,15,"[16.687208   16.44108401 16.95695799 16.52924999 16.64462502 16.961708
 16.41754201 16.56024999 16.604542   16.76054098 16.745      16.89229201
 16.3245     16.65895799 16.66404202 16.63662499 16.78433298 16.84400003
 16.39616699 16.70345801 16.80358397 16.48520801 16.64866702 17.076291
 16.26145898 16.77591601 16.60345899 16.63554102 16.72945899 16.660625
 16.866791   16.385792   16.890333   16.52249999 16.61962501 16.673709
 16.77170797 16.64525    16.60783301 16.51570899]",0,nan,nan,-282.0,226.0,4.840980667009717,[],3.402410874987254,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,229,vertical,418,1,no_noise,0,28,28,28,,,left,5.0640339590027,3.579791291995207,-65.9296763385388,-198.8283735282969,-72.09323237268107,-201.19463291890423,-78.30029219018193,-203.57759390763593,-59.659709509611744,-196.42126182110047,16,"[16.51570899 16.57454201 16.71804101 16.93770901 16.23149999 16.75329101
 16.56145899 16.83449998 16.546083   16.951625   16.61308302 16.52570898
 16.602166   16.85491702 16.45662499 16.88129199 16.68645802 16.37887498
 16.83758301 16.71254201 16.58570798 16.52183401 16.870541   16.660875
 16.87287498 16.301      16.60695902 16.79166598 17.13470899 18.960416
 20.18433402 10.766833   16.41883299 16.55191701 16.68858298 16.771959
 16.62354101 16.50304199 16.794375   16.75333301]",1,nan,nan,-81.0,-196.0,5.052469166985247,[],3.5798535420035478,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
9,3,230,vertical,298,1,no_noise,0,29,29,29,,,right,5.281871501007117,3.3479029170121066,227.9620307556388,-361.809785806437,234.2875597683604,-359.7071115730884,240.6332694393982,-357.59772907072903,221.63847859171756,-363.91180291387127,17,"[16.75333301 16.818125   16.74949998 16.584667   16.522166   16.497042
 17.31887501 16.13566701 16.752875   16.61691599 16.745042   16.58187501
 16.503625   16.92041699 16.606208   16.71858301 16.72183399 16.72312501
 16.80483299 16.38504199 19.26725    20.25225002 10.80666599 16.47658402
 16.54883299 16.94       16.37991698 16.63958302 16.60574999 16.69733299
 16.78612502 17.07266699 16.40299999 16.37950001 16.82362499 16.627292
 16.71966602 16.664625   16.661417   16.57445799]",1,nan,nan,231.0,-305.0,5.270136792008998,[],3.347966292029014,None,../,jc,903,noiseMot_exp1_noise,2021_Aug_08_2040,2021.2.2,
